workerid,movieID,reactionTime,PArray,AArray,trialNum,expt
125,6,578.99,0,1,17,"2b:Lab2AFC,CR"
125,8,689.05,0,0,18,"2b:Lab2AFC,CR"
125,2,419.09,1,1,22,"2b:Lab2AFC,CR"
125,4,516.57,1,0,23,"2b:Lab2AFC,CR"
125,6,461.67,0,1,25,"2b:Lab2AFC,CR"
125,4,571.25,1,0,27,"2b:Lab2AFC,CR"
125,2,609.75,1,1,30,"2b:Lab2AFC,CR"
125,2,725.64,1,1,34,"2b:Lab2AFC,CR"
125,4,579.94,1,0,36,"2b:Lab2AFC,CR"
125,6,694.98,0,1,39,"2b:Lab2AFC,CR"
125,8,446.85,0,0,40,"2b:Lab2AFC,CR"
126,4,649.93,1,0,2,"2b:Lab2AFC,CR"
126,6,409.16,0,1,4,"2b:Lab2AFC,CR"
126,8,683.22,0,0,5,"2b:Lab2AFC,CR"
126,2,883.04,1,1,7,"2b:Lab2AFC,CR"
126,2,890.14,1,1,9,"2b:Lab2AFC,CR"
126,6,574.77,0,1,11,"2b:Lab2AFC,CR"
126,4,499.93,1,0,12,"2b:Lab2AFC,CR"
126,8,766.57,0,0,18,"2b:Lab2AFC,CR"
126,2,692.79,1,1,19,"2b:Lab2AFC,CR"
126,4,483.47,1,0,20,"2b:Lab2AFC,CR"
126,6,471.54,0,1,24,"2b:Lab2AFC,CR"
126,6,541.02,0,1,25,"2b:Lab2AFC,CR"
126,8,1136,0,0,27,"2b:Lab2AFC,CR"
126,2,500.24,1,1,32,"2b:Lab2AFC,CR"
126,8,464.04,0,0,33,"2b:Lab2AFC,CR"
126,6,699.53,0,1,34,"2b:Lab2AFC,CR"
126,2,519.74,1,1,36,"2b:Lab2AFC,CR"
126,4,569.94,1,0,38,"2b:Lab2AFC,CR"
127,6,1089.8,0,1,2,"2b:Lab2AFC,CR"
127,2,1027.5,1,1,6,"2b:Lab2AFC,CR"
127,4,966.36,1,0,7,"2b:Lab2AFC,CR"
127,8,858.02,0,0,9,"2b:Lab2AFC,CR"
127,2,1147.6,1,1,11,"2b:Lab2AFC,CR"
127,4,1090,1,0,14,"2b:Lab2AFC,CR"
127,6,975.65,0,1,15,"2b:Lab2AFC,CR"
127,2,1082.8,1,1,17,"2b:Lab2AFC,CR"
127,6,1015.5,0,1,20,"2b:Lab2AFC,CR"
127,8,984.04,0,0,21,"2b:Lab2AFC,CR"
127,4,849.93,1,0,24,"2b:Lab2AFC,CR"
127,8,849.82,0,0,26,"2b:Lab2AFC,CR"
127,6,716.58,0,1,27,"2b:Lab2AFC,CR"
127,2,1259.9,1,1,30,"2b:Lab2AFC,CR"
127,4,898.8,1,0,32,"2b:Lab2AFC,CR"
127,2,1083,1,1,33,"2b:Lab2AFC,CR"
127,8,943.99,0,0,35,"2b:Lab2AFC,CR"
127,6,947.03,0,1,37,"2b:Lab2AFC,CR"
127,4,683.26,1,0,40,"2b:Lab2AFC,CR"
128,6,1182.7,0,1,1,"2b:Lab2AFC,CR"
128,4,766.54,1,0,2,"2b:Lab2AFC,CR"
128,2,726.24,1,1,3,"2b:Lab2AFC,CR"
128,8,585.77,0,0,7,"2b:Lab2AFC,CR"
128,8,1201.8,0,0,9,"2b:Lab2AFC,CR"
128,4,754.72,1,0,10,"2b:Lab2AFC,CR"
128,6,572.6,0,1,13,"2b:Lab2AFC,CR"
128,2,694.79,1,1,16,"2b:Lab2AFC,CR"
128,8,895.92,0,0,18,"2b:Lab2AFC,CR"
128,4,628.86,1,0,23,"2b:Lab2AFC,CR"
128,6,650.03,0,1,24,"2b:Lab2AFC,CR"
128,8,650.05,0,0,26,"2b:Lab2AFC,CR"
128,2,661.46,1,1,27,"2b:Lab2AFC,CR"
128,6,625.3,0,1,30,"2b:Lab2AFC,CR"
128,4,772.67,1,0,32,"2b:Lab2AFC,CR"
128,4,872.2,1,0,33,"2b:Lab2AFC,CR"
128,6,702.15,0,1,35,"2b:Lab2AFC,CR"
128,2,780.41,1,1,39,"2b:Lab2AFC,CR"
128,8,692.42,0,0,40,"2b:Lab2AFC,CR"
129,2,724.2,1,1,1,"2b:Lab2AFC,CR"
129,8,999.73,0,0,2,"2b:Lab2AFC,CR"
129,4,560.5,1,0,3,"2b:Lab2AFC,CR"
129,6,616.75,0,1,7,"2b:Lab2AFC,CR"
129,2,652.56,1,1,10,"2b:Lab2AFC,CR"
129,8,402.01,0,0,13,"2b:Lab2AFC,CR"
129,6,494.75,0,1,14,"2b:Lab2AFC,CR"
129,4,766.54,1,0,15,"2b:Lab2AFC,CR"
129,6,400.23,0,1,19,"2b:Lab2AFC,CR"
129,4,849.78,1,0,21,"2b:Lab2AFC,CR"
129,8,858.22,0,0,24,"2b:Lab2AFC,CR"
129,4,632.58,1,0,26,"2b:Lab2AFC,CR"
129,6,349.02,0,1,27,"2b:Lab2AFC,CR"
129,8,683.32,0,0,30,"2b:Lab2AFC,CR"
129,6,385.58,0,1,33,"2b:Lab2AFC,CR"
129,2,566.74,1,1,34,"2b:Lab2AFC,CR"
129,4,690.47,1,0,36,"2b:Lab2AFC,CR"
129,8,625.64,0,0,38,"2b:Lab2AFC,CR"
130,4,401.61,1,0,5,"2b:Lab2AFC,CR"
130,6,490.62,0,1,6,"2b:Lab2AFC,CR"
130,2,406.59,1,1,7,"2b:Lab2AFC,CR"
130,8,499.53,0,0,8,"2b:Lab2AFC,CR"
130,4,408.96,1,0,9,"2b:Lab2AFC,CR"
130,6,534.01,0,1,14,"2b:Lab2AFC,CR"
130,8,865.33,0,0,15,"2b:Lab2AFC,CR"
130,2,534.36,1,1,16,"2b:Lab2AFC,CR"
130,8,577.29,0,0,17,"2b:Lab2AFC,CR"
130,4,329.79,1,0,18,"2b:Lab2AFC,CR"
130,2,450.17,1,1,19,"2b:Lab2AFC,CR"
130,6,534.02,0,1,24,"2b:Lab2AFC,CR"
130,8,334.02,0,0,25,"2b:Lab2AFC,CR"
130,4,409.28,1,0,26,"2b:Lab2AFC,CR"
130,6,538.28,0,1,29,"2b:Lab2AFC,CR"
130,4,567.33,1,0,33,"2b:Lab2AFC,CR"
130,6,366.92,0,1,36,"2b:Lab2AFC,CR"
131,2,733.74,1,1,3,"2b:Lab2AFC,CR"
131,8,600.1,0,0,4,"2b:Lab2AFC,CR"
131,4,450.77,1,0,5,"2b:Lab2AFC,CR"
131,6,484.95,0,1,6,"2b:Lab2AFC,CR"
131,6,492.97,0,1,9,"2b:Lab2AFC,CR"
131,4,497.75,1,0,14,"2b:Lab2AFC,CR"
131,2,467.2,1,1,15,"2b:Lab2AFC,CR"
131,8,506.79,0,0,16,"2b:Lab2AFC,CR"
131,6,415.15,0,1,18,"2b:Lab2AFC,CR"
131,2,1071.8,1,1,21,"2b:Lab2AFC,CR"
131,8,587.4,0,0,23,"2b:Lab2AFC,CR"
131,4,374.45,1,0,24,"2b:Lab2AFC,CR"
131,8,451.25,0,0,25,"2b:Lab2AFC,CR"
131,6,450.63,0,1,26,"2b:Lab2AFC,CR"
131,4,577.71,1,0,31,"2b:Lab2AFC,CR"
131,2,678.25,1,1,32,"2b:Lab2AFC,CR"
131,4,499.07,1,0,33,"2b:Lab2AFC,CR"
131,2,534.35,1,1,35,"2b:Lab2AFC,CR"
131,8,458.95,0,0,36,"2b:Lab2AFC,CR"
131,6,487.93,0,1,40,"2b:Lab2AFC,CR"
132,4,631.95,1,0,2,"2b:Lab2AFC,CR"
132,6,834.37,0,1,3,"2b:Lab2AFC,CR"
132,8,823.61,0,0,4,"2b:Lab2AFC,CR"
132,2,919,1,1,6,"2b:Lab2AFC,CR"
132,4,655.51,1,0,11,"2b:Lab2AFC,CR"
132,2,632.06,1,1,12,"2b:Lab2AFC,CR"
132,6,522.36,0,1,13,"2b:Lab2AFC,CR"
132,8,525.34,0,0,15,"2b:Lab2AFC,CR"
132,6,401.65,0,1,20,"2b:Lab2AFC,CR"
132,8,612.87,0,0,22,"2b:Lab2AFC,CR"
132,2,614.7,1,1,24,"2b:Lab2AFC,CR"
132,4,565.66,1,0,25,"2b:Lab2AFC,CR"
132,6,452.45,0,1,26,"2b:Lab2AFC,CR"
132,8,805,0,0,28,"2b:Lab2AFC,CR"
132,2,614.74,1,1,32,"2b:Lab2AFC,CR"
132,8,532.42,0,0,34,"2b:Lab2AFC,CR"
132,4,623.4,1,0,35,"2b:Lab2AFC,CR"
132,6,498.73,0,1,36,"2b:Lab2AFC,CR"
132,2,565.48,1,1,37,"2b:Lab2AFC,CR"
205,8,798.17,0,0,1,"2b:Lab2AFC,CR"
205,4,931.62,1,0,3,"2b:Lab2AFC,CR"
205,2,724.95,1,1,6,"2b:Lab2AFC,CR"
205,6,770.38,0,1,7,"2b:Lab2AFC,CR"
205,8,915.54,0,0,9,"2b:Lab2AFC,CR"
205,2,948.46,1,1,12,"2b:Lab2AFC,CR"
205,4,969.39,1,0,14,"2b:Lab2AFC,CR"
205,6,931.84,0,1,15,"2b:Lab2AFC,CR"
205,6,731.92,0,1,17,"2b:Lab2AFC,CR"
205,4,545.43,1,0,18,"2b:Lab2AFC,CR"
205,8,815.29,0,0,21,"2b:Lab2AFC,CR"
205,2,685.42,1,1,22,"2b:Lab2AFC,CR"
205,4,702.76,1,0,25,"2b:Lab2AFC,CR"
205,2,820.17,1,1,26,"2b:Lab2AFC,CR"
205,6,721.97,0,1,30,"2b:Lab2AFC,CR"
205,8,770.6,0,0,31,"2b:Lab2AFC,CR"
205,4,1197.9,1,0,35,"2b:Lab2AFC,CR"
205,6,1164.6,0,1,36,"2b:Lab2AFC,CR"
205,8,1247.6,0,0,37,"2b:Lab2AFC,CR"
205,2,1147.2,1,1,38,"2b:Lab2AFC,CR"
206,6,520.13,0,1,1,"2b:Lab2AFC,CR"
206,2,624.58,1,1,4,"2b:Lab2AFC,CR"
206,8,681.77,0,0,5,"2b:Lab2AFC,CR"
206,4,422.45,1,0,8,"2b:Lab2AFC,CR"
206,2,582.52,1,1,9,"2b:Lab2AFC,CR"
206,4,576.62,1,0,10,"2b:Lab2AFC,CR"
206,8,523.85,0,0,12,"2b:Lab2AFC,CR"
206,6,457.39,0,1,16,"2b:Lab2AFC,CR"
206,6,534.3,0,1,20,"2b:Lab2AFC,CR"
206,2,724.96,1,1,21,"2b:Lab2AFC,CR"
206,4,532.45,1,0,23,"2b:Lab2AFC,CR"
206,8,495.95,0,0,24,"2b:Lab2AFC,CR"
206,8,515.14,0,0,26,"2b:Lab2AFC,CR"
206,2,521.16,1,1,27,"2b:Lab2AFC,CR"
206,4,502.36,1,0,28,"2b:Lab2AFC,CR"
206,6,497.03,0,1,29,"2b:Lab2AFC,CR"
206,2,632.01,1,1,33,"2b:Lab2AFC,CR"
206,6,505.74,0,1,36,"2b:Lab2AFC,CR"
206,4,457.2,1,0,39,"2b:Lab2AFC,CR"
206,8,732.66,0,0,40,"2b:Lab2AFC,CR"
207,4,850.03,1,0,1,"2b:Lab2AFC,CR"
207,2,1090.3,1,1,3,"2b:Lab2AFC,CR"
207,8,935.72,0,0,4,"2b:Lab2AFC,CR"
207,6,549.72,0,1,5,"2b:Lab2AFC,CR"
207,8,663.34,0,0,9,"2b:Lab2AFC,CR"
207,4,766.82,1,0,10,"2b:Lab2AFC,CR"
207,6,536.14,0,1,11,"2b:Lab2AFC,CR"
207,2,766.9,1,1,15,"2b:Lab2AFC,CR"
207,4,522.15,1,0,17,"2b:Lab2AFC,CR"
207,8,977.03,0,0,19,"2b:Lab2AFC,CR"
207,6,767.21,0,1,21,"2b:Lab2AFC,CR"
207,2,702.56,1,1,23,"2b:Lab2AFC,CR"
207,2,543,1,1,26,"2b:Lab2AFC,CR"
207,8,566.8,0,0,27,"2b:Lab2AFC,CR"
207,6,531.08,0,1,29,"2b:Lab2AFC,CR"
207,4,629.39,1,0,32,"2b:Lab2AFC,CR"
207,2,1083.4,1,1,33,"2b:Lab2AFC,CR"
207,8,1125.9,0,0,34,"2b:Lab2AFC,CR"
207,6,966.6,0,1,39,"2b:Lab2AFC,CR"
208,6,492.67,0,1,1,"2b:Lab2AFC,CR"
208,8,653.99,0,0,7,"2b:Lab2AFC,CR"
208,2,656.63,1,1,10,"2b:Lab2AFC,CR"
208,4,415.07,1,0,16,"2b:Lab2AFC,CR"
208,8,483.53,0,0,19,"2b:Lab2AFC,CR"
208,6,466.59,0,1,21,"2b:Lab2AFC,CR"
208,4,600.28,1,0,22,"2b:Lab2AFC,CR"
208,2,606.92,1,1,24,"2b:Lab2AFC,CR"
208,4,512.16,1,0,25,"2b:Lab2AFC,CR"
208,2,484.21,1,1,26,"2b:Lab2AFC,CR"
208,8,608.69,0,0,28,"2b:Lab2AFC,CR"
208,6,546.46,0,1,32,"2b:Lab2AFC,CR"
208,8,767.27,0,0,35,"2b:Lab2AFC,CR"
208,4,490.11,1,0,36,"2b:Lab2AFC,CR"
208,2,690.42,1,1,38,"2b:Lab2AFC,CR"
133,4,599.02,1,0,1,"2b:Lab2AFC,CR"
133,6,290.31,0,1,2,"2b:Lab2AFC,CR"
133,2,497.46,1,1,9,"2b:Lab2AFC,CR"
133,4,566.38,1,0,12,"2b:Lab2AFC,CR"
133,6,426.9,0,1,16,"2b:Lab2AFC,CR"
133,4,361.95,1,0,22,"2b:Lab2AFC,CR"
133,6,492.85,0,1,23,"2b:Lab2AFC,CR"
133,8,555.79,0,0,26,"2b:Lab2AFC,CR"
133,4,584.42,1,0,27,"2b:Lab2AFC,CR"
133,6,491.4,0,1,31,"2b:Lab2AFC,CR"
133,8,651.54,0,0,34,"2b:Lab2AFC,CR"
133,2,416.43,1,1,35,"2b:Lab2AFC,CR"
133,6,418.38,0,1,36,"2b:Lab2AFC,CR"
142,4,827.89,1,0,1,"2b:Lab2AFC,CR"
142,2,754.45,1,1,6,"2b:Lab2AFC,CR"
142,6,870.67,0,1,8,"2b:Lab2AFC,CR"
142,4,550.06,1,0,10,"2b:Lab2AFC,CR"
142,6,450.92,0,1,14,"2b:Lab2AFC,CR"
142,2,662.89,1,1,15,"2b:Lab2AFC,CR"
142,8,698.49,0,0,16,"2b:Lab2AFC,CR"
142,6,483.93,0,1,17,"2b:Lab2AFC,CR"
142,4,491.26,1,0,20,"2b:Lab2AFC,CR"
142,2,570.34,1,1,24,"2b:Lab2AFC,CR"
142,2,494.38,1,1,25,"2b:Lab2AFC,CR"
142,8,650.71,0,0,26,"2b:Lab2AFC,CR"
142,6,392.6,0,1,29,"2b:Lab2AFC,CR"
142,4,533.38,1,0,32,"2b:Lab2AFC,CR"
142,4,591.18,1,0,36,"2b:Lab2AFC,CR"
142,2,600.25,1,1,37,"2b:Lab2AFC,CR"
142,6,386,0,1,39,"2b:Lab2AFC,CR"
134,4,598.48,1,0,1,"2b:Lab2AFC,CR"
134,2,716.04,1,1,4,"2b:Lab2AFC,CR"
134,8,535.54,0,0,6,"2b:Lab2AFC,CR"
134,6,825.24,0,1,7,"2b:Lab2AFC,CR"
134,8,728.53,0,0,11,"2b:Lab2AFC,CR"
134,6,614.95,0,1,12,"2b:Lab2AFC,CR"
134,4,649.12,1,0,13,"2b:Lab2AFC,CR"
134,2,588.7,1,1,15,"2b:Lab2AFC,CR"
134,8,589.88,0,0,17,"2b:Lab2AFC,CR"
134,2,524.33,1,1,19,"2b:Lab2AFC,CR"
134,4,695,1,0,22,"2b:Lab2AFC,CR"
134,6,599.02,0,1,24,"2b:Lab2AFC,CR"
134,8,731.97,0,0,26,"2b:Lab2AFC,CR"
134,4,549.02,1,0,27,"2b:Lab2AFC,CR"
134,6,731.5,0,1,29,"2b:Lab2AFC,CR"
134,2,1247.9,1,1,32,"2b:Lab2AFC,CR"
134,2,730.84,1,1,36,"2b:Lab2AFC,CR"
134,8,682.66,0,0,37,"2b:Lab2AFC,CR"
134,6,578.61,0,1,38,"2b:Lab2AFC,CR"
134,4,519.47,1,0,40,"2b:Lab2AFC,CR"
135,6,964.85,0,1,6,"2b:Lab2AFC,CR"
135,8,766.03,0,0,7,"2b:Lab2AFC,CR"
135,2,760.55,1,1,8,"2b:Lab2AFC,CR"
135,4,1062.4,1,0,10,"2b:Lab2AFC,CR"
135,2,798.45,1,1,11,"2b:Lab2AFC,CR"
135,8,693.65,0,0,14,"2b:Lab2AFC,CR"
135,6,997.87,0,1,15,"2b:Lab2AFC,CR"
135,8,965.34,0,0,19,"2b:Lab2AFC,CR"
135,4,863.05,1,0,21,"2b:Lab2AFC,CR"
135,2,848.18,1,1,22,"2b:Lab2AFC,CR"
135,6,852.49,0,1,24,"2b:Lab2AFC,CR"
135,8,620.14,0,0,25,"2b:Lab2AFC,CR"
135,2,888.6,1,1,27,"2b:Lab2AFC,CR"
135,4,765.35,1,0,29,"2b:Lab2AFC,CR"
135,6,666.84,0,1,31,"2b:Lab2AFC,CR"
135,4,648.39,1,0,33,"2b:Lab2AFC,CR"
135,2,808.73,1,1,36,"2b:Lab2AFC,CR"
135,6,770.39,0,1,38,"2b:Lab2AFC,CR"
135,8,703.84,0,0,40,"2b:Lab2AFC,CR"
136,2,829.58,1,1,1,"2b:Lab2AFC,CR"
136,4,482.83,1,0,4,"2b:Lab2AFC,CR"
136,6,505.75,0,1,5,"2b:Lab2AFC,CR"
136,8,682.04,0,0,6,"2b:Lab2AFC,CR"
136,2,582.19,1,1,9,"2b:Lab2AFC,CR"
136,8,702.02,0,0,11,"2b:Lab2AFC,CR"
136,4,399.46,1,0,12,"2b:Lab2AFC,CR"
136,6,606.85,0,1,13,"2b:Lab2AFC,CR"
136,2,964.29,1,1,17,"2b:Lab2AFC,CR"
136,4,614.16,1,0,18,"2b:Lab2AFC,CR"
136,8,693.83,0,0,19,"2b:Lab2AFC,CR"
136,6,466.86,0,1,25,"2b:Lab2AFC,CR"
136,8,715.62,0,0,27,"2b:Lab2AFC,CR"
136,2,566.3,1,1,28,"2b:Lab2AFC,CR"
136,4,400.14,1,0,32,"2b:Lab2AFC,CR"
136,6,516.15,0,1,33,"2b:Lab2AFC,CR"
136,8,581.82,0,0,36,"2b:Lab2AFC,CR"
136,4,338,1,0,39,"2b:Lab2AFC,CR"
136,2,421.39,1,1,40,"2b:Lab2AFC,CR"
137,2,715.58,1,1,1,"2b:Lab2AFC,CR"
137,4,401.24,1,0,2,"2b:Lab2AFC,CR"
137,8,552.57,0,0,6,"2b:Lab2AFC,CR"
137,6,536.93,0,1,8,"2b:Lab2AFC,CR"
137,2,619.5,1,1,10,"2b:Lab2AFC,CR"
137,4,784.26,1,0,11,"2b:Lab2AFC,CR"
137,6,458.24,0,1,13,"2b:Lab2AFC,CR"
137,8,376.26,0,0,14,"2b:Lab2AFC,CR"
137,6,565.87,0,1,17,"2b:Lab2AFC,CR"
137,8,529.21,0,0,21,"2b:Lab2AFC,CR"
137,2,598.39,1,1,23,"2b:Lab2AFC,CR"
137,8,688.04,0,0,26,"2b:Lab2AFC,CR"
137,4,653.1,1,0,27,"2b:Lab2AFC,CR"
137,2,494.45,1,1,29,"2b:Lab2AFC,CR"
137,6,575.18,0,1,32,"2b:Lab2AFC,CR"
137,4,491.76,1,0,35,"2b:Lab2AFC,CR"
137,8,598.85,0,0,37,"2b:Lab2AFC,CR"
137,6,469.82,0,1,38,"2b:Lab2AFC,CR"
137,2,365.59,1,1,39,"2b:Lab2AFC,CR"
138,4,1000.3,1,0,5,"2b:Lab2AFC,CR"
138,8,1047.8,0,0,6,"2b:Lab2AFC,CR"
138,2,896.48,1,1,7,"2b:Lab2AFC,CR"
138,8,812.82,0,0,9,"2b:Lab2AFC,CR"
138,4,767.59,1,0,10,"2b:Lab2AFC,CR"
138,6,814.79,0,1,12,"2b:Lab2AFC,CR"
138,2,742.83,1,1,14,"2b:Lab2AFC,CR"
138,8,736.76,0,0,19,"2b:Lab2AFC,CR"
138,6,610.19,0,1,20,"2b:Lab2AFC,CR"
138,2,623.17,1,1,22,"2b:Lab2AFC,CR"
138,4,735.83,1,0,23,"2b:Lab2AFC,CR"
138,4,372.32,1,0,28,"2b:Lab2AFC,CR"
138,2,783.46,1,1,29,"2b:Lab2AFC,CR"
138,8,765.5,0,0,31,"2b:Lab2AFC,CR"
138,8,773.59,0,0,33,"2b:Lab2AFC,CR"
138,2,698.98,1,1,35,"2b:Lab2AFC,CR"
138,4,848.21,1,0,38,"2b:Lab2AFC,CR"
138,6,770.04,0,1,40,"2b:Lab2AFC,CR"
139,6,446.17,0,1,2,"2b:Lab2AFC,CR"
139,4,808.1,1,0,5,"2b:Lab2AFC,CR"
139,2,673.01,1,1,6,"2b:Lab2AFC,CR"
139,8,524.92,0,0,7,"2b:Lab2AFC,CR"
139,8,547.71,0,0,9,"2b:Lab2AFC,CR"
139,4,566.84,1,0,10,"2b:Lab2AFC,CR"
139,2,683.42,1,1,14,"2b:Lab2AFC,CR"
139,6,666.32,0,1,16,"2b:Lab2AFC,CR"
139,8,698.44,0,0,21,"2b:Lab2AFC,CR"
139,4,529.58,1,0,22,"2b:Lab2AFC,CR"
139,2,635.68,1,1,23,"2b:Lab2AFC,CR"
139,6,567.22,0,1,24,"2b:Lab2AFC,CR"
139,4,701.05,1,0,25,"2b:Lab2AFC,CR"
139,6,494.24,0,1,30,"2b:Lab2AFC,CR"
139,8,566.82,0,0,31,"2b:Lab2AFC,CR"
139,2,638.85,1,1,32,"2b:Lab2AFC,CR"
139,8,567.02,0,0,34,"2b:Lab2AFC,CR"
139,6,999.85,0,1,36,"2b:Lab2AFC,CR"
139,4,567.41,1,0,37,"2b:Lab2AFC,CR"
139,2,576.2,1,1,40,"2b:Lab2AFC,CR"
140,4,592.52,1,0,1,"2b:Lab2AFC,CR"
140,2,650.37,1,1,6,"2b:Lab2AFC,CR"
140,6,983.25,0,1,8,"2b:Lab2AFC,CR"
140,2,766.62,1,1,9,"2b:Lab2AFC,CR"
140,4,483.51,1,0,10,"2b:Lab2AFC,CR"
140,8,626.48,0,0,12,"2b:Lab2AFC,CR"
140,6,497.01,0,1,15,"2b:Lab2AFC,CR"
140,4,624.15,1,0,17,"2b:Lab2AFC,CR"
140,6,383.41,0,1,21,"2b:Lab2AFC,CR"
140,2,1106.8,1,1,23,"2b:Lab2AFC,CR"
140,8,373.95,0,0,24,"2b:Lab2AFC,CR"
140,6,517.08,0,1,28,"2b:Lab2AFC,CR"
140,4,633.29,1,0,30,"2b:Lab2AFC,CR"
140,2,385.97,1,1,31,"2b:Lab2AFC,CR"
140,8,808.42,0,0,32,"2b:Lab2AFC,CR"
140,6,530.07,0,1,34,"2b:Lab2AFC,CR"
140,4,822.3,1,0,36,"2b:Lab2AFC,CR"
140,8,589.28,0,0,37,"2b:Lab2AFC,CR"
140,2,1089.3,1,1,39,"2b:Lab2AFC,CR"
141,2,669.21,1,1,4,"2b:Lab2AFC,CR"
141,8,684.49,0,0,5,"2b:Lab2AFC,CR"
141,4,584.82,1,0,7,"2b:Lab2AFC,CR"
141,6,1081.1,0,1,8,"2b:Lab2AFC,CR"
141,6,697.78,0,1,9,"2b:Lab2AFC,CR"
141,8,890.07,0,0,11,"2b:Lab2AFC,CR"
141,2,1214.2,1,1,13,"2b:Lab2AFC,CR"
141,4,658.45,1,0,14,"2b:Lab2AFC,CR"
141,4,441.74,1,0,17,"2b:Lab2AFC,CR"
141,6,648.59,0,1,19,"2b:Lab2AFC,CR"
141,2,978.84,1,1,23,"2b:Lab2AFC,CR"
141,2,1221.8,1,1,26,"2b:Lab2AFC,CR"
141,6,848.55,0,1,28,"2b:Lab2AFC,CR"
141,4,897.39,1,0,30,"2b:Lab2AFC,CR"
141,8,822.49,0,0,31,"2b:Lab2AFC,CR"
141,4,738.36,1,0,34,"2b:Lab2AFC,CR"
141,8,1160.9,0,0,36,"2b:Lab2AFC,CR"
141,2,769.35,1,1,37,"2b:Lab2AFC,CR"
141,6,1174.1,0,1,38,"2b:Lab2AFC,CR"
