workerid,movieID,reactionTime,PArray,AArray,trialNum,expt
125,1,565.98,1,1,33,2b:Lab2AFC
125,3,669.05,1,0,35,2b:Lab2AFC
125,5,565.45,0,1,37,2b:Lab2AFC
125,7,750.12,0,0,38,2b:Lab2AFC
126,7,864.71,0,0,1,2b:Lab2AFC
126,3,580.78,1,0,3,2b:Lab2AFC
126,5,613.74,0,1,6,2b:Lab2AFC
126,1,488.86,1,1,8,2b:Lab2AFC
126,7,650.06,0,0,10,2b:Lab2AFC
126,1,733.3,1,1,14,2b:Lab2AFC
126,5,525.95,0,1,15,2b:Lab2AFC
126,3,506.7,1,0,16,2b:Lab2AFC
126,3,484.87,1,0,17,2b:Lab2AFC
126,7,683.35,0,0,21,2b:Lab2AFC
126,5,389.47,0,1,22,2b:Lab2AFC
126,1,383.68,1,1,23,2b:Lab2AFC
126,1,409.73,1,1,26,2b:Lab2AFC
126,5,350.18,0,1,28,2b:Lab2AFC
126,3,616.38,1,0,29,2b:Lab2AFC
126,7,464.14,0,0,31,2b:Lab2AFC
126,5,625.6,0,1,35,2b:Lab2AFC
126,7,1015.6,0,0,39,2b:Lab2AFC
126,3,577.38,1,0,40,2b:Lab2AFC
127,5,897.16,0,1,3,2b:Lab2AFC
127,3,1049.6,1,0,5,2b:Lab2AFC
127,1,1013.4,1,1,10,2b:Lab2AFC
127,5,819.22,0,1,12,2b:Lab2AFC
127,3,810.99,1,0,13,2b:Lab2AFC
127,7,947.84,0,0,16,2b:Lab2AFC
127,5,727.92,0,1,18,2b:Lab2AFC
127,3,1344,1,0,19,2b:Lab2AFC
127,1,895.2,1,1,22,2b:Lab2AFC
127,7,991.97,0,0,23,2b:Lab2AFC
127,5,903.91,0,1,25,2b:Lab2AFC
127,7,766.64,0,0,28,2b:Lab2AFC
127,3,909.71,1,0,29,2b:Lab2AFC
127,1,787.18,1,1,31,2b:Lab2AFC
127,5,704.15,0,1,34,2b:Lab2AFC
127,3,702.69,1,0,36,2b:Lab2AFC
127,1,683.35,1,1,38,2b:Lab2AFC
127,7,806.86,0,0,39,2b:Lab2AFC
128,5,768.73,0,1,4,2b:Lab2AFC
128,7,903.63,0,0,5,2b:Lab2AFC
128,1,735.86,1,1,6,2b:Lab2AFC
128,3,650.07,1,0,8,2b:Lab2AFC
128,5,566.8,0,1,12,2b:Lab2AFC
128,3,650.15,1,0,14,2b:Lab2AFC
128,1,933.11,1,1,15,2b:Lab2AFC
128,1,805.34,1,1,17,2b:Lab2AFC
128,7,766.59,0,0,19,2b:Lab2AFC
128,3,609.48,1,0,20,2b:Lab2AFC
128,5,683.24,0,1,21,2b:Lab2AFC
128,5,650.19,0,1,25,2b:Lab2AFC
128,7,818.91,0,0,28,2b:Lab2AFC
128,3,704.7,1,0,31,2b:Lab2AFC
128,7,799.91,0,0,34,2b:Lab2AFC
128,1,707.15,1,1,36,2b:Lab2AFC
128,3,566.8,1,0,37,2b:Lab2AFC
128,5,602.92,0,1,38,2b:Lab2AFC
129,3,506.3,1,0,4,2b:Lab2AFC
129,5,340.28,0,1,5,2b:Lab2AFC
129,7,766.56,0,0,8,2b:Lab2AFC
129,7,687.29,0,0,9,2b:Lab2AFC
129,5,665.54,0,1,11,2b:Lab2AFC
129,1,526.45,1,1,12,2b:Lab2AFC
129,3,574.26,1,0,16,2b:Lab2AFC
129,3,566.77,1,0,17,2b:Lab2AFC
129,1,619.39,1,1,18,2b:Lab2AFC
129,7,719.07,0,0,20,2b:Lab2AFC
129,5,319.47,0,1,23,2b:Lab2AFC
129,5,495.6,0,1,25,2b:Lab2AFC
129,1,600.69,1,1,28,2b:Lab2AFC
129,7,1282.6,0,0,32,2b:Lab2AFC
129,7,649.98,0,0,35,2b:Lab2AFC
129,1,799.76,1,1,37,2b:Lab2AFC
129,3,621.61,1,0,39,2b:Lab2AFC
129,5,716.5,0,1,40,2b:Lab2AFC
130,7,767.45,0,0,1,2b:Lab2AFC
130,1,809.39,1,1,2,2b:Lab2AFC
130,3,600.23,1,0,3,2b:Lab2AFC
130,5,540.99,0,1,4,2b:Lab2AFC
130,7,574.69,0,0,10,2b:Lab2AFC
130,1,544.09,1,1,11,2b:Lab2AFC
130,3,483.91,1,0,12,2b:Lab2AFC
130,5,450.87,0,1,13,2b:Lab2AFC
130,1,400.46,1,1,21,2b:Lab2AFC
130,3,383.41,1,0,22,2b:Lab2AFC
130,5,404.82,0,1,23,2b:Lab2AFC
130,3,566.71,1,0,28,2b:Lab2AFC
130,7,588.71,0,0,30,2b:Lab2AFC
130,5,450.73,0,1,31,2b:Lab2AFC
130,5,456.97,0,1,35,2b:Lab2AFC
130,3,450.31,1,0,38,2b:Lab2AFC
130,1,600.26,1,1,39,2b:Lab2AFC
131,1,1005.2,1,1,1,2b:Lab2AFC
131,3,489.77,1,0,2,2b:Lab2AFC
131,5,507.28,0,1,7,2b:Lab2AFC
131,7,427.37,0,0,8,2b:Lab2AFC
131,7,490.38,0,0,10,2b:Lab2AFC
131,3,470.42,1,0,11,2b:Lab2AFC
131,5,467.5,0,1,12,2b:Lab2AFC
131,1,506.99,1,1,13,2b:Lab2AFC
131,3,507.8,1,0,17,2b:Lab2AFC
131,7,537.73,0,0,19,2b:Lab2AFC
131,1,485.43,1,1,20,2b:Lab2AFC
131,5,459.78,0,1,22,2b:Lab2AFC
131,1,493.17,1,1,27,2b:Lab2AFC
131,3,453.2,1,0,28,2b:Lab2AFC
131,7,391.67,0,0,29,2b:Lab2AFC
131,5,430.73,0,1,30,2b:Lab2AFC
131,1,406.11,1,1,34,2b:Lab2AFC
131,3,566.98,1,0,37,2b:Lab2AFC
131,7,500.38,0,0,38,2b:Lab2AFC
131,5,539.8,0,1,39,2b:Lab2AFC
132,5,745.11,0,1,1,2b:Lab2AFC
132,3,532.39,1,0,5,2b:Lab2AFC
132,1,831.3,1,1,7,2b:Lab2AFC
132,7,482.68,0,0,8,2b:Lab2AFC
132,3,541.23,1,0,9,2b:Lab2AFC
132,1,598.69,1,1,10,2b:Lab2AFC
132,7,681.96,0,0,14,2b:Lab2AFC
132,5,465.81,0,1,16,2b:Lab2AFC
132,3,399.1,1,0,18,2b:Lab2AFC
132,1,565.66,1,1,19,2b:Lab2AFC
132,7,598.47,0,0,21,2b:Lab2AFC
132,5,472.19,0,1,23,2b:Lab2AFC
132,3,648.81,1,0,29,2b:Lab2AFC
132,1,588.47,1,1,30,2b:Lab2AFC
132,5,1269.2,0,1,31,2b:Lab2AFC
132,7,573.67,0,0,33,2b:Lab2AFC
132,5,380.16,0,1,38,2b:Lab2AFC
132,1,572.59,1,1,39,2b:Lab2AFC
132,3,460.65,1,0,40,2b:Lab2AFC
205,1,815.36,1,1,2,2b:Lab2AFC
205,3,790.31,1,0,4,2b:Lab2AFC
205,7,765.57,0,0,5,2b:Lab2AFC
205,5,932.21,0,1,8,2b:Lab2AFC
205,1,806.37,1,1,10,2b:Lab2AFC
205,7,725.08,0,0,11,2b:Lab2AFC
205,3,815.18,1,0,13,2b:Lab2AFC
205,5,533.77,0,1,16,2b:Lab2AFC
205,7,731.46,0,0,19,2b:Lab2AFC
205,1,688.19,1,1,20,2b:Lab2AFC
205,5,715.6,0,1,23,2b:Lab2AFC
205,3,715.15,1,0,24,2b:Lab2AFC
205,3,798.27,1,0,27,2b:Lab2AFC
205,7,1018.7,0,0,28,2b:Lab2AFC
205,1,731.91,1,1,29,2b:Lab2AFC
205,5,868.4,0,1,32,2b:Lab2AFC
205,3,687.81,1,0,33,2b:Lab2AFC
205,5,740.36,0,1,34,2b:Lab2AFC
205,1,1363.4,1,1,39,2b:Lab2AFC
205,7,1293.3,0,0,40,2b:Lab2AFC
206,7,780.85,0,0,2,2b:Lab2AFC
206,5,937.2,0,1,3,2b:Lab2AFC
206,3,500.33,1,0,6,2b:Lab2AFC
206,1,798.34,1,1,7,2b:Lab2AFC
206,1,664.98,1,1,11,2b:Lab2AFC
206,7,471.84,0,0,13,2b:Lab2AFC
206,3,499.53,1,0,14,2b:Lab2AFC
206,5,517.88,0,1,15,2b:Lab2AFC
206,1,579.21,1,1,17,2b:Lab2AFC
206,5,599.05,0,1,18,2b:Lab2AFC
206,7,648.87,0,0,19,2b:Lab2AFC
206,3,513.78,1,0,22,2b:Lab2AFC
206,3,598.95,1,0,30,2b:Lab2AFC
206,5,568.36,0,1,31,2b:Lab2AFC
206,1,619.85,1,1,32,2b:Lab2AFC
206,5,553.46,0,1,34,2b:Lab2AFC
206,3,497.39,1,0,35,2b:Lab2AFC
206,1,482.71,1,1,37,2b:Lab2AFC
206,7,482.21,0,0,38,2b:Lab2AFC
207,3,767.31,1,0,2,2b:Lab2AFC
207,1,777.1,1,1,6,2b:Lab2AFC
207,7,367.13,0,0,7,2b:Lab2AFC
207,7,1265.9,0,0,12,2b:Lab2AFC
207,3,700.67,1,0,13,2b:Lab2AFC
207,5,650.6,0,1,14,2b:Lab2AFC
207,1,868.3,1,1,16,2b:Lab2AFC
207,5,896.61,0,1,18,2b:Lab2AFC
207,3,703.23,1,0,20,2b:Lab2AFC
207,1,711.64,1,1,22,2b:Lab2AFC
207,7,573.35,0,0,24,2b:Lab2AFC
207,1,866.27,1,1,25,2b:Lab2AFC
207,3,916.67,1,0,28,2b:Lab2AFC
207,7,688.19,0,0,30,2b:Lab2AFC
207,5,600.61,0,1,31,2b:Lab2AFC
207,5,575.42,0,1,36,2b:Lab2AFC
207,1,1190.7,1,1,38,2b:Lab2AFC
207,3,606.26,1,0,40,2b:Lab2AFC
208,5,605.5,0,1,3,2b:Lab2AFC
208,7,766.76,0,0,4,2b:Lab2AFC
208,3,531.7,1,0,5,2b:Lab2AFC
208,1,566.87,1,1,8,2b:Lab2AFC
208,5,516.62,0,1,9,2b:Lab2AFC
208,1,629.59,1,1,12,2b:Lab2AFC
208,7,590.21,0,0,13,2b:Lab2AFC
208,3,534.14,1,0,15,2b:Lab2AFC
208,7,566.73,0,0,17,2b:Lab2AFC
208,5,519.63,0,1,18,2b:Lab2AFC
208,3,534.82,1,0,20,2b:Lab2AFC
208,1,534.43,1,1,23,2b:Lab2AFC
208,7,546.27,0,0,27,2b:Lab2AFC
208,3,573.61,1,0,29,2b:Lab2AFC
208,1,516.86,1,1,30,2b:Lab2AFC
208,5,457.15,0,1,31,2b:Lab2AFC
208,5,540.93,0,1,33,2b:Lab2AFC
208,1,583.33,1,1,34,2b:Lab2AFC
208,3,496.83,1,0,37,2b:Lab2AFC
208,7,567.65,0,0,39,2b:Lab2AFC
133,7,697.24,0,0,3,2b:Lab2AFC
133,3,483.08,1,0,5,2b:Lab2AFC
133,1,482.64,1,1,6,2b:Lab2AFC
133,3,566.26,1,0,10,2b:Lab2AFC
133,1,649.12,1,1,13,2b:Lab2AFC
133,5,632.13,0,1,14,2b:Lab2AFC
133,7,614.26,0,0,15,2b:Lab2AFC
133,5,653.22,0,1,17,2b:Lab2AFC
133,7,482.47,0,0,18,2b:Lab2AFC
133,1,485.99,1,1,19,2b:Lab2AFC
133,3,566.21,1,0,20,2b:Lab2AFC
133,7,656.98,0,0,29,2b:Lab2AFC
133,1,537.48,1,1,30,2b:Lab2AFC
133,5,632.11,0,1,32,2b:Lab2AFC
133,1,682.06,1,1,33,2b:Lab2AFC
133,3,599.59,1,0,37,2b:Lab2AFC
133,7,537.41,0,0,38,2b:Lab2AFC
133,5,659.05,0,1,39,2b:Lab2AFC
142,3,643.26,1,0,2,2b:Lab2AFC
142,1,613.67,1,1,3,2b:Lab2AFC
142,7,733.17,0,0,5,2b:Lab2AFC
142,5,594.06,0,1,7,2b:Lab2AFC
142,5,367.83,0,1,11,2b:Lab2AFC
142,3,608.85,1,0,12,2b:Lab2AFC
142,7,566.86,0,0,13,2b:Lab2AFC
142,3,549.35,1,0,18,2b:Lab2AFC
142,5,491.2,0,1,19,2b:Lab2AFC
142,1,523.16,1,1,22,2b:Lab2AFC
142,3,548.18,1,0,27,2b:Lab2AFC
142,5,587.2,0,1,28,2b:Lab2AFC
142,1,572.75,1,1,30,2b:Lab2AFC
142,7,463.7,0,0,31,2b:Lab2AFC
142,7,519.64,0,0,33,2b:Lab2AFC
142,3,483.81,1,0,35,2b:Lab2AFC
142,5,412.8,0,1,38,2b:Lab2AFC
142,1,512.09,1,1,40,2b:Lab2AFC
134,3,759.06,1,0,2,2b:Lab2AFC
134,7,715.14,0,0,3,2b:Lab2AFC
134,1,589.38,1,1,5,2b:Lab2AFC
134,5,636.48,0,1,8,2b:Lab2AFC
134,1,733.18,1,1,9,2b:Lab2AFC
134,3,649.75,1,0,10,2b:Lab2AFC
134,5,648.9,0,1,14,2b:Lab2AFC
134,7,581.7,0,0,16,2b:Lab2AFC
134,3,616.83,1,0,18,2b:Lab2AFC
134,5,681.73,0,1,20,2b:Lab2AFC
134,1,579.48,1,1,21,2b:Lab2AFC
134,7,682.14,0,0,23,2b:Lab2AFC
134,1,565.5,1,1,25,2b:Lab2AFC
134,5,695.82,0,1,28,2b:Lab2AFC
134,7,621.53,0,0,30,2b:Lab2AFC
134,3,603.58,1,0,31,2b:Lab2AFC
134,7,698.74,0,0,33,2b:Lab2AFC
134,5,715.35,0,1,34,2b:Lab2AFC
134,1,518.14,1,1,35,2b:Lab2AFC
134,3,650.84,1,0,39,2b:Lab2AFC
135,3,881.67,1,0,1,2b:Lab2AFC
135,5,732.03,0,1,2,2b:Lab2AFC
135,1,590.03,1,1,3,2b:Lab2AFC
135,7,902.35,0,0,9,2b:Lab2AFC
135,5,947.01,0,1,12,2b:Lab2AFC
135,1,946.29,1,1,13,2b:Lab2AFC
135,3,1016.2,1,0,16,2b:Lab2AFC
135,5,908.82,0,1,17,2b:Lab2AFC
135,3,1109.4,1,0,18,2b:Lab2AFC
135,7,753.35,0,0,20,2b:Lab2AFC
135,1,945.14,1,1,23,2b:Lab2AFC
135,3,997.74,1,0,26,2b:Lab2AFC
135,1,765.18,1,1,28,2b:Lab2AFC
135,5,732.58,0,1,30,2b:Lab2AFC
135,7,692.89,0,0,32,2b:Lab2AFC
135,3,771.31,1,0,34,2b:Lab2AFC
135,7,779.91,0,0,35,2b:Lab2AFC
135,1,952.28,1,1,37,2b:Lab2AFC
135,5,649.18,0,1,39,2b:Lab2AFC
136,5,803.47,0,1,2,2b:Lab2AFC
136,7,765.71,0,0,3,2b:Lab2AFC
136,3,543.98,1,0,7,2b:Lab2AFC
136,1,747.83,1,1,8,2b:Lab2AFC
136,1,370.63,1,1,10,2b:Lab2AFC
136,7,809.37,0,0,14,2b:Lab2AFC
136,3,565.65,1,0,15,2b:Lab2AFC
136,5,648.91,0,1,20,2b:Lab2AFC
136,1,703.31,1,1,22,2b:Lab2AFC
136,7,695.11,0,0,23,2b:Lab2AFC
136,3,449.45,1,0,24,2b:Lab2AFC
136,5,570.34,0,1,26,2b:Lab2AFC
136,1,649.01,1,1,29,2b:Lab2AFC
136,7,611.59,0,0,30,2b:Lab2AFC
136,3,412.12,1,0,31,2b:Lab2AFC
136,3,549.28,1,0,34,2b:Lab2AFC
136,7,532.57,0,0,35,2b:Lab2AFC
136,5,516.51,0,1,37,2b:Lab2AFC
136,1,515.97,1,1,38,2b:Lab2AFC
137,5,649.43,0,1,3,2b:Lab2AFC
137,7,648.37,0,0,4,2b:Lab2AFC
137,3,623.52,1,0,5,2b:Lab2AFC
137,1,545.67,1,1,7,2b:Lab2AFC
137,1,660.85,1,1,9,2b:Lab2AFC
137,7,565.79,0,0,12,2b:Lab2AFC
137,3,456.08,1,0,15,2b:Lab2AFC
137,5,660.06,0,1,16,2b:Lab2AFC
137,5,449.25,0,1,18,2b:Lab2AFC
137,1,566.52,1,1,19,2b:Lab2AFC
137,7,648.57,0,0,22,2b:Lab2AFC
137,3,531.79,1,0,24,2b:Lab2AFC
137,7,648.39,0,0,25,2b:Lab2AFC
137,3,612.57,1,0,28,2b:Lab2AFC
137,5,695.96,0,1,30,2b:Lab2AFC
137,1,539.39,1,1,31,2b:Lab2AFC
137,5,572.59,0,1,33,2b:Lab2AFC
137,1,617.67,1,1,34,2b:Lab2AFC
137,7,565.56,0,0,36,2b:Lab2AFC
137,3,582.42,1,0,40,2b:Lab2AFC
138,7,798.71,0,0,3,2b:Lab2AFC
138,5,892.31,0,1,4,2b:Lab2AFC
138,3,849.05,1,0,8,2b:Lab2AFC
138,1,1052.6,1,1,11,2b:Lab2AFC
138,7,780.75,0,0,13,2b:Lab2AFC
138,5,798.56,0,1,15,2b:Lab2AFC
138,3,658.27,1,0,16,2b:Lab2AFC
138,3,841.48,1,0,17,2b:Lab2AFC
138,5,785.38,0,1,18,2b:Lab2AFC
138,7,682.47,0,0,21,2b:Lab2AFC
138,1,730.55,1,1,24,2b:Lab2AFC
138,7,648.59,0,0,25,2b:Lab2AFC
138,5,482.57,0,1,27,2b:Lab2AFC
138,3,411.55,1,0,30,2b:Lab2AFC
138,1,681.95,1,1,32,2b:Lab2AFC
138,5,618.03,0,1,34,2b:Lab2AFC
138,3,737.18,1,0,36,2b:Lab2AFC
138,1,634.19,1,1,37,2b:Lab2AFC
138,7,789.43,0,0,39,2b:Lab2AFC
139,7,683.66,0,0,1,2b:Lab2AFC
139,3,766.53,1,0,3,2b:Lab2AFC
139,5,704.38,0,1,4,2b:Lab2AFC
139,1,610.51,1,1,8,2b:Lab2AFC
139,1,576.26,1,1,11,2b:Lab2AFC
139,3,905.7,1,0,12,2b:Lab2AFC
139,7,635.06,0,0,13,2b:Lab2AFC
139,5,644.62,0,1,15,2b:Lab2AFC
139,3,567.12,1,0,17,2b:Lab2AFC
139,1,981.4,1,1,18,2b:Lab2AFC
139,7,716.47,0,0,19,2b:Lab2AFC
139,5,530.78,0,1,20,2b:Lab2AFC
139,7,700.69,0,0,26,2b:Lab2AFC
139,1,622.05,1,1,27,2b:Lab2AFC
139,5,518.56,0,1,28,2b:Lab2AFC
139,3,614.54,1,0,29,2b:Lab2AFC
139,7,740.96,0,0,33,2b:Lab2AFC
139,1,723.13,1,1,35,2b:Lab2AFC
139,3,689.59,1,0,38,2b:Lab2AFC
139,5,600.06,0,1,39,2b:Lab2AFC
140,3,650.11,1,0,2,2b:Lab2AFC
140,7,987.45,0,0,3,2b:Lab2AFC
140,1,766.93,1,1,4,2b:Lab2AFC
140,5,927.31,0,1,7,2b:Lab2AFC
140,3,846.4,1,0,11,2b:Lab2AFC
140,1,1060.3,1,1,13,2b:Lab2AFC
140,5,784.53,0,1,14,2b:Lab2AFC
140,7,850.24,0,0,16,2b:Lab2AFC
140,5,850.26,0,1,18,2b:Lab2AFC
140,3,817.5,1,0,19,2b:Lab2AFC
140,7,772.95,0,0,20,2b:Lab2AFC
140,1,716.6,1,1,22,2b:Lab2AFC
140,1,918.67,1,1,26,2b:Lab2AFC
140,7,617.36,0,0,27,2b:Lab2AFC
140,5,883.11,0,1,29,2b:Lab2AFC
140,7,759.9,0,0,33,2b:Lab2AFC
140,5,653.63,0,1,35,2b:Lab2AFC
140,1,723.96,1,1,38,2b:Lab2AFC
140,3,400.73,1,0,40,2b:Lab2AFC
141,7,565.58,0,0,2,2b:Lab2AFC
141,1,470.91,1,1,3,2b:Lab2AFC
141,7,805.28,0,0,10,2b:Lab2AFC
141,1,1051.4,1,1,15,2b:Lab2AFC
141,7,710.08,0,0,18,2b:Lab2AFC
141,3,433.4,1,0,20,2b:Lab2AFC
141,5,787.07,0,1,21,2b:Lab2AFC
141,1,731.85,1,1,24,2b:Lab2AFC
141,5,598.84,0,1,25,2b:Lab2AFC
141,3,706.97,1,0,27,2b:Lab2AFC
141,1,1003.9,1,1,29,2b:Lab2AFC
141,7,947.95,0,0,32,2b:Lab2AFC
141,5,523.62,0,1,33,2b:Lab2AFC
141,7,1081.8,0,0,35,2b:Lab2AFC
141,1,987.88,1,1,39,2b:Lab2AFC
141,3,886.56,1,0,40,2b:Lab2AFC
