workerid,movieID,reactionTime,PArray,AArray,trialNum,expt
75,8,2453,0,0,3,"2a:2AFC,CR"
202,4,975,1,0,3,"2a:2AFC,CR"
174,6,574,0,1,3,"2a:2AFC,CR"
195,4,1011,1,0,3,"2a:2AFC,CR"
159,4,2085,1,0,3,"2a:2AFC,CR"
150,2,599,1,1,3,"2a:2AFC,CR"
166,8,881,0,0,3,"2a:2AFC,CR"
162,4,1220,1,0,3,"2a:2AFC,CR"
161,8,4,0,0,3,"2a:2AFC,CR"
163,8,1037,0,0,3,"2a:2AFC,CR"
188,8,862,0,0,3,"2a:2AFC,CR"
190,4,1727,1,0,3,"2a:2AFC,CR"
45,8,1515,0,0,3,"2a:2AFC,CR"
171,8,2430,0,0,3,"2a:2AFC,CR"
199,6,1473,0,1,3,"2a:2AFC,CR"
192,8,1619,0,0,3,"2a:2AFC,CR"
180,4,890,1,0,3,"2a:2AFC,CR"
194,8,1599,0,0,3,"2a:2AFC,CR"
203,8,926,0,0,3,"2a:2AFC,CR"
155,6,1113,0,1,4,"2a:2AFC,CR"
183,4,1019,1,0,4,"2a:2AFC,CR"
164,2,824,1,1,4,"2a:2AFC,CR"
167,6,717,0,1,4,"2a:2AFC,CR"
200,8,1575,0,0,4,"2a:2AFC,CR"
151,2,1156,1,1,4,"2a:2AFC,CR"
187,4,1257,1,0,4,"2a:2AFC,CR"
175,2,1536,1,1,4,"2a:2AFC,CR"
165,2,934,1,1,4,"2a:2AFC,CR"
148,4,874,1,0,4,"2a:2AFC,CR"
202,6,927,0,1,4,"2a:2AFC,CR"
174,2,848,1,1,4,"2a:2AFC,CR"
181,2,1291,1,1,4,"2a:2AFC,CR"
178,8,1429,0,0,4,"2a:2AFC,CR"
185,6,1795,0,1,4,"2a:2AFC,CR"
162,6,1423,0,1,4,"2a:2AFC,CR"
163,2,1148,1,1,4,"2a:2AFC,CR"
198,2,974,1,1,4,"2a:2AFC,CR"
184,6,528,0,1,4,"2a:2AFC,CR"
199,2,1126,1,1,4,"2a:2AFC,CR"
191,2,1087,1,1,4,"2a:2AFC,CR"
179,6,2246,0,1,4,"2a:2AFC,CR"
186,8,846,0,0,4,"2a:2AFC,CR"
194,6,1176,0,1,4,"2a:2AFC,CR"
204,2,816,1,1,4,"2a:2AFC,CR"
182,2,1175,1,1,4,"2a:2AFC,CR"
193,2,1008,1,1,4,"2a:2AFC,CR"
149,2,740,1,1,4,"2a:2AFC,CR"
173,2,1301,1,1,5,"2a:2AFC,CR"
153,2,1018,1,1,5,"2a:2AFC,CR"
196,4,1082,1,0,5,"2a:2AFC,CR"
169,2,975,1,1,5,"2a:2AFC,CR"
197,4,2944,1,0,5,"2a:2AFC,CR"
183,8,1269,0,0,5,"2a:2AFC,CR"
164,4,882,1,0,5,"2a:2AFC,CR"
167,4,750,1,0,5,"2a:2AFC,CR"
189,8,909,0,0,5,"2a:2AFC,CR"
151,8,2236,0,0,5,"2a:2AFC,CR"
187,2,961,1,1,5,"2a:2AFC,CR"
75,8,1128,0,0,5,"2a:2AFC,CR"
38,8,1783,0,0,5,"2a:2AFC,CR"
154,6,1192,0,1,5,"2a:2AFC,CR"
148,4,954,1,0,5,"2a:2AFC,CR"
174,2,770,1,1,5,"2a:2AFC,CR"
181,6,970,0,1,5,"2a:2AFC,CR"
178,6,1303,0,1,5,"2a:2AFC,CR"
195,4,879,1,0,5,"2a:2AFC,CR"
147,8,2204,0,0,5,"2a:2AFC,CR"
150,6,585,0,1,5,"2a:2AFC,CR"
163,2,1195,1,1,5,"2a:2AFC,CR"
188,8,857,0,0,5,"2a:2AFC,CR"
184,6,628,0,1,5,"2a:2AFC,CR"
156,6,572,0,1,5,"2a:2AFC,CR"
199,4,809,1,0,5,"2a:2AFC,CR"
94,2,841,1,1,5,"2a:2AFC,CR"
180,8,1188,0,0,5,"2a:2AFC,CR"
193,6,939,0,1,5,"2a:2AFC,CR"
170,6,1272,0,1,5,"2a:2AFC,CR"
160,4,335,1,0,5,"2a:2AFC,CR"
173,4,1172,1,0,6,"2a:2AFC,CR"
153,4,897,1,0,6,"2a:2AFC,CR"
172,6,1349,0,1,6,"2a:2AFC,CR"
196,2,744,1,1,6,"2a:2AFC,CR"
183,8,968,0,0,6,"2a:2AFC,CR"
164,4,500,1,0,6,"2a:2AFC,CR"
167,8,1043,0,0,6,"2a:2AFC,CR"
75,4,1875,1,0,6,"2a:2AFC,CR"
154,8,1575,0,0,6,"2a:2AFC,CR"
175,6,1175,0,1,6,"2a:2AFC,CR"
152,4,957,1,0,6,"2a:2AFC,CR"
202,6,831,0,1,6,"2a:2AFC,CR"
174,2,552,1,1,6,"2a:2AFC,CR"
178,2,1424,1,1,6,"2a:2AFC,CR"
195,2,1304,1,1,6,"2a:2AFC,CR"
147,8,2180,0,0,6,"2a:2AFC,CR"
159,2,1104,1,1,6,"2a:2AFC,CR"
185,8,1256,0,0,6,"2a:2AFC,CR"
166,2,602,1,1,6,"2a:2AFC,CR"
158,4,543,1,0,6,"2a:2AFC,CR"
201,4,584,1,0,6,"2a:2AFC,CR"
163,4,1105,1,0,6,"2a:2AFC,CR"
188,6,592,0,1,6,"2a:2AFC,CR"
45,2,1312,1,1,6,"2a:2AFC,CR"
184,8,839,0,0,6,"2a:2AFC,CR"
199,2,659,1,1,6,"2a:2AFC,CR"
191,8,1031,0,0,6,"2a:2AFC,CR"
94,2,1655,1,1,6,"2a:2AFC,CR"
179,8,1659,0,0,6,"2a:2AFC,CR"
194,4,847,1,0,6,"2a:2AFC,CR"
204,4,556,1,0,6,"2a:2AFC,CR"
182,8,1094,0,0,6,"2a:2AFC,CR"
203,4,872,1,0,6,"2a:2AFC,CR"
160,2,318,1,1,6,"2a:2AFC,CR"
173,2,1146,1,1,7,"2a:2AFC,CR"
196,4,1148,1,0,7,"2a:2AFC,CR"
200,2,960,1,1,7,"2a:2AFC,CR"
151,6,875,0,1,7,"2a:2AFC,CR"
154,2,1184,1,1,7,"2a:2AFC,CR"
175,8,1717,0,0,7,"2a:2AFC,CR"
165,8,619,0,0,7,"2a:2AFC,CR"
148,8,1658,0,0,7,"2a:2AFC,CR"
152,4,649,1,0,7,"2a:2AFC,CR"
168,8,1908,0,0,7,"2a:2AFC,CR"
195,4,705,1,0,7,"2a:2AFC,CR"
147,4,842,1,0,7,"2a:2AFC,CR"
159,6,856,0,1,7,"2a:2AFC,CR"
158,8,730,0,0,7,"2a:2AFC,CR"
161,6,1472,0,1,7,"2a:2AFC,CR"
188,2,1041,1,1,7,"2a:2AFC,CR"
190,4,1820,1,0,7,"2a:2AFC,CR"
156,8,850,0,0,7,"2a:2AFC,CR"
199,8,683,0,0,7,"2a:2AFC,CR"
192,4,996,1,0,7,"2a:2AFC,CR"
194,4,593,1,0,7,"2a:2AFC,CR"
182,6,545,0,1,7,"2a:2AFC,CR"
170,6,1340,0,1,7,"2a:2AFC,CR"
160,2,431,1,1,7,"2a:2AFC,CR"
196,6,1183,0,1,8,"2a:2AFC,CR"
183,2,1356,1,1,8,"2a:2AFC,CR"
164,6,804,0,1,8,"2a:2AFC,CR"
38,6,1285,0,1,8,"2a:2AFC,CR"
165,8,812,0,0,8,"2a:2AFC,CR"
148,2,694,1,1,8,"2a:2AFC,CR"
152,4,680,1,0,8,"2a:2AFC,CR"
176,2,935,1,1,8,"2a:2AFC,CR"
181,6,764,0,1,8,"2a:2AFC,CR"
195,4,946,1,0,8,"2a:2AFC,CR"
147,8,1115,0,0,8,"2a:2AFC,CR"
159,2,1048,1,1,8,"2a:2AFC,CR"
185,6,1081,0,1,8,"2a:2AFC,CR"
188,6,621,0,1,8,"2a:2AFC,CR"
45,4,1108,1,0,8,"2a:2AFC,CR"
191,2,1053,1,1,8,"2a:2AFC,CR"
94,2,1289,1,1,8,"2a:2AFC,CR"
194,2,625,1,1,8,"2a:2AFC,CR"
182,4,816,1,0,8,"2a:2AFC,CR"
193,8,1064,0,0,8,"2a:2AFC,CR"
170,4,1342,1,0,8,"2a:2AFC,CR"
149,6,706,0,1,8,"2a:2AFC,CR"
173,8,1003,0,0,9,"2a:2AFC,CR"
155,8,527,0,0,9,"2a:2AFC,CR"
172,6,571,0,1,9,"2a:2AFC,CR"
196,6,609,0,1,9,"2a:2AFC,CR"
183,6,1036,0,1,9,"2a:2AFC,CR"
75,6,1398,0,1,9,"2a:2AFC,CR"
154,4,805,1,0,9,"2a:2AFC,CR"
175,6,1565,0,1,9,"2a:2AFC,CR"
165,4,564,1,0,9,"2a:2AFC,CR"
177,8,517,0,0,9,"2a:2AFC,CR"
174,4,743,1,0,9,"2a:2AFC,CR"
176,8,1255,0,0,9,"2a:2AFC,CR"
195,2,576,1,1,9,"2a:2AFC,CR"
185,4,1393,1,0,9,"2a:2AFC,CR"
166,6,1511,0,1,9,"2a:2AFC,CR"
158,2,652,1,1,9,"2a:2AFC,CR"
161,8,903,0,0,9,"2a:2AFC,CR"
163,4,1150,1,0,9,"2a:2AFC,CR"
190,2,1632,1,1,9,"2a:2AFC,CR"
45,8,1182,0,0,9,"2a:2AFC,CR"
184,4,1134,1,0,9,"2a:2AFC,CR"
171,4,2145,1,0,9,"2a:2AFC,CR"
199,6,787,0,1,9,"2a:2AFC,CR"
191,8,1370,0,0,9,"2a:2AFC,CR"
192,6,815,0,1,9,"2a:2AFC,CR"
179,4,1446,1,0,9,"2a:2AFC,CR"
180,2,816,1,1,9,"2a:2AFC,CR"
157,4,510,1,0,9,"2a:2AFC,CR"
194,6,655,0,1,9,"2a:2AFC,CR"
204,8,1222,0,0,9,"2a:2AFC,CR"
170,6,1023,0,1,9,"2a:2AFC,CR"
203,8,403,0,0,9,"2a:2AFC,CR"
160,8,414,0,0,9,"2a:2AFC,CR"
173,4,1129,1,0,10,"2a:2AFC,CR"
153,4,529,1,0,10,"2a:2AFC,CR"
155,4,1144,1,0,10,"2a:2AFC,CR"
172,2,1378,1,1,10,"2a:2AFC,CR"
196,2,1276,1,1,10,"2a:2AFC,CR"
169,6,743,0,1,10,"2a:2AFC,CR"
183,6,1107,0,1,10,"2a:2AFC,CR"
164,2,681,1,1,10,"2a:2AFC,CR"
167,8,622,0,0,10,"2a:2AFC,CR"
189,6,1481,0,1,10,"2a:2AFC,CR"
151,8,1192,0,0,10,"2a:2AFC,CR"
154,4,557,1,0,10,"2a:2AFC,CR"
165,4,878,1,0,10,"2a:2AFC,CR"
152,4,688,1,0,10,"2a:2AFC,CR"
177,4,579,1,0,10,"2a:2AFC,CR"
176,2,565,1,1,10,"2a:2AFC,CR"
181,2,1133,1,1,10,"2a:2AFC,CR"
178,6,782,0,1,10,"2a:2AFC,CR"
168,2,1003,1,1,10,"2a:2AFC,CR"
195,2,1005,1,1,10,"2a:2AFC,CR"
159,2,880,1,1,10,"2a:2AFC,CR"
185,4,1416,1,0,10,"2a:2AFC,CR"
162,6,1271,0,1,10,"2a:2AFC,CR"
158,6,707,0,1,10,"2a:2AFC,CR"
201,4,518,1,0,10,"2a:2AFC,CR"
163,8,936,0,0,10,"2a:2AFC,CR"
156,8,876,0,0,10,"2a:2AFC,CR"
192,6,707,0,1,10,"2a:2AFC,CR"
179,6,1311,0,1,10,"2a:2AFC,CR"
157,2,630,1,1,10,"2a:2AFC,CR"
186,6,923,0,1,10,"2a:2AFC,CR"
182,8,793,0,0,10,"2a:2AFC,CR"
193,2,990,1,1,10,"2a:2AFC,CR"
203,2,793,1,1,10,"2a:2AFC,CR"
197,2,1015,1,1,11,"2a:2AFC,CR"
183,4,1469,1,0,11,"2a:2AFC,CR"
167,2,921,1,1,11,"2a:2AFC,CR"
151,6,531,0,1,11,"2a:2AFC,CR"
187,8,992,0,0,11,"2a:2AFC,CR"
38,4,1258,1,0,11,"2a:2AFC,CR"
175,8,2230,0,0,11,"2a:2AFC,CR"
165,8,841,0,0,11,"2a:2AFC,CR"
148,6,626,0,1,11,"2a:2AFC,CR"
152,2,706,1,1,11,"2a:2AFC,CR"
181,2,943,1,1,11,"2a:2AFC,CR"
195,8,787,0,0,11,"2a:2AFC,CR"
159,8,809,0,0,11,"2a:2AFC,CR"
185,2,1119,1,1,11,"2a:2AFC,CR"
150,4,614,1,0,11,"2a:2AFC,CR"
201,6,720,0,1,11,"2a:2AFC,CR"
161,2,879,1,1,11,"2a:2AFC,CR"
188,4,849,1,0,11,"2a:2AFC,CR"
190,2,1207,1,1,11,"2a:2AFC,CR"
156,8,804,0,0,11,"2a:2AFC,CR"
171,8,1801,0,0,11,"2a:2AFC,CR"
199,4,749,1,0,11,"2a:2AFC,CR"
94,8,1127,0,0,11,"2a:2AFC,CR"
186,6,579,0,1,11,"2a:2AFC,CR"
182,6,520,0,1,11,"2a:2AFC,CR"
170,2,1293,1,1,11,"2a:2AFC,CR"
203,6,540,0,1,11,"2a:2AFC,CR"
153,2,630,1,1,12,"2a:2AFC,CR"
172,6,935,0,1,12,"2a:2AFC,CR"
196,8,1261,0,0,12,"2a:2AFC,CR"
183,6,985,0,1,12,"2a:2AFC,CR"
164,2,564,1,1,12,"2a:2AFC,CR"
167,6,820,0,1,12,"2a:2AFC,CR"
200,6,774,0,1,12,"2a:2AFC,CR"
187,8,923,0,0,12,"2a:2AFC,CR"
38,4,1219,1,0,12,"2a:2AFC,CR"
202,4,927,1,0,12,"2a:2AFC,CR"
181,4,576,1,0,12,"2a:2AFC,CR"
178,2,1464,1,1,12,"2a:2AFC,CR"
195,2,459,1,1,12,"2a:2AFC,CR"
147,4,437,1,0,12,"2a:2AFC,CR"
185,2,1250,1,1,12,"2a:2AFC,CR"
166,8,783,0,0,12,"2a:2AFC,CR"
162,6,1068,0,1,12,"2a:2AFC,CR"
161,4,1995,1,0,12,"2a:2AFC,CR"
163,6,869,0,1,12,"2a:2AFC,CR"
156,8,832,0,0,12,"2a:2AFC,CR"
191,6,1035,0,1,12,"2a:2AFC,CR"
192,2,560,1,1,12,"2a:2AFC,CR"
179,8,1023,0,0,12,"2a:2AFC,CR"
157,6,485,0,1,12,"2a:2AFC,CR"
186,2,427,1,1,12,"2a:2AFC,CR"
204,4,452,1,0,12,"2a:2AFC,CR"
170,2,1742,1,1,12,"2a:2AFC,CR"
149,2,929,1,1,12,"2a:2AFC,CR"
173,6,542,0,1,13,"2a:2AFC,CR"
153,6,748,0,1,13,"2a:2AFC,CR"
172,4,804,1,0,13,"2a:2AFC,CR"
196,4,1309,1,0,13,"2a:2AFC,CR"
164,6,841,0,1,13,"2a:2AFC,CR"
167,6,734,0,1,13,"2a:2AFC,CR"
200,2,1233,1,1,13,"2a:2AFC,CR"
189,2,851,1,1,13,"2a:2AFC,CR"
187,2,775,1,1,13,"2a:2AFC,CR"
175,4,892,1,0,13,"2a:2AFC,CR"
152,6,1994,0,1,13,"2a:2AFC,CR"
202,8,1135,0,0,13,"2a:2AFC,CR"
177,2,456,1,1,13,"2a:2AFC,CR"
181,8,834,0,0,13,"2a:2AFC,CR"
178,4,1166,1,0,13,"2a:2AFC,CR"
168,2,1180,1,1,13,"2a:2AFC,CR"
147,6,516,0,1,13,"2a:2AFC,CR"
185,2,1099,1,1,13,"2a:2AFC,CR"
150,4,574,1,0,13,"2a:2AFC,CR"
158,6,824,0,1,13,"2a:2AFC,CR"
190,2,1216,1,1,13,"2a:2AFC,CR"
45,6,1410,0,1,13,"2a:2AFC,CR"
156,6,626,0,1,13,"2a:2AFC,CR"
192,6,596,0,1,13,"2a:2AFC,CR"
179,4,1353,1,0,13,"2a:2AFC,CR"
157,4,456,1,0,13,"2a:2AFC,CR"
186,4,835,1,0,13,"2a:2AFC,CR"
182,8,590,0,0,13,"2a:2AFC,CR"
170,4,1211,1,0,13,"2a:2AFC,CR"
203,2,436,1,1,13,"2a:2AFC,CR"
173,2,705,1,1,14,"2a:2AFC,CR"
153,2,772,1,1,14,"2a:2AFC,CR"
172,8,1238,0,0,14,"2a:2AFC,CR"
196,4,1007,1,0,14,"2a:2AFC,CR"
197,8,568,0,0,14,"2a:2AFC,CR"
183,8,994,0,0,14,"2a:2AFC,CR"
167,2,713,1,1,14,"2a:2AFC,CR"
200,2,1037,1,1,14,"2a:2AFC,CR"
38,4,1261,1,0,14,"2a:2AFC,CR"
175,8,1679,0,0,14,"2a:2AFC,CR"
176,2,935,1,1,14,"2a:2AFC,CR"
147,4,521,1,0,14,"2a:2AFC,CR"
150,2,521,1,1,14,"2a:2AFC,CR"
166,4,919,1,0,14,"2a:2AFC,CR"
201,2,510,1,1,14,"2a:2AFC,CR"
161,8,1901,0,0,14,"2a:2AFC,CR"
190,6,1127,0,1,14,"2a:2AFC,CR"
198,4,941,1,0,14,"2a:2AFC,CR"
171,6,2727,0,1,14,"2a:2AFC,CR"
179,2,1030,1,1,14,"2a:2AFC,CR"
186,6,810,0,1,14,"2a:2AFC,CR"
182,6,465,0,1,14,"2a:2AFC,CR"
193,8,2959,0,0,14,"2a:2AFC,CR"
160,6,423,0,1,14,"2a:2AFC,CR"
155,4,1298,1,0,15,"2a:2AFC,CR"
196,8,1093,0,0,15,"2a:2AFC,CR"
169,6,471,0,1,15,"2a:2AFC,CR"
197,6,545,0,1,15,"2a:2AFC,CR"
189,6,466,0,1,15,"2a:2AFC,CR"
151,4,1208,1,0,15,"2a:2AFC,CR"
38,6,836,0,1,15,"2a:2AFC,CR"
148,2,2107,1,1,15,"2a:2AFC,CR"
152,8,1035,0,0,15,"2a:2AFC,CR"
202,4,1031,1,0,15,"2a:2AFC,CR"
177,6,435,0,1,15,"2a:2AFC,CR"
174,2,779,1,1,15,"2a:2AFC,CR"
176,8,616,0,0,15,"2a:2AFC,CR"
147,2,984,1,1,15,"2a:2AFC,CR"
159,6,579,0,1,15,"2a:2AFC,CR"
150,4,503,1,0,15,"2a:2AFC,CR"
166,4,643,1,0,15,"2a:2AFC,CR"
162,8,1081,0,0,15,"2a:2AFC,CR"
158,6,687,0,1,15,"2a:2AFC,CR"
201,4,653,1,0,15,"2a:2AFC,CR"
161,8,2292,0,0,15,"2a:2AFC,CR"
163,2,505,1,1,15,"2a:2AFC,CR"
190,4,975,1,0,15,"2a:2AFC,CR"
45,6,1780,0,1,15,"2a:2AFC,CR"
198,4,821,1,0,15,"2a:2AFC,CR"
184,8,934,0,0,15,"2a:2AFC,CR"
171,2,1913,1,1,15,"2a:2AFC,CR"
199,6,814,0,1,15,"2a:2AFC,CR"
94,6,772,0,1,15,"2a:2AFC,CR"
179,8,1094,0,0,15,"2a:2AFC,CR"
180,4,601,1,0,15,"2a:2AFC,CR"
204,6,611,0,1,15,"2a:2AFC,CR"
182,4,510,1,0,15,"2a:2AFC,CR"
170,2,1241,1,1,15,"2a:2AFC,CR"
203,2,422,1,1,15,"2a:2AFC,CR"
160,8,791,0,0,15,"2a:2AFC,CR"
149,2,566,1,1,15,"2a:2AFC,CR"
155,6,1040,0,1,16,"2a:2AFC,CR"
172,8,1362,0,0,16,"2a:2AFC,CR"
196,6,1079,0,1,16,"2a:2AFC,CR"
197,6,487,0,1,16,"2a:2AFC,CR"
164,8,504,0,0,16,"2a:2AFC,CR"
167,4,834,1,0,16,"2a:2AFC,CR"
189,2,486,1,1,16,"2a:2AFC,CR"
187,6,603,0,1,16,"2a:2AFC,CR"
75,2,1032,1,1,16,"2a:2AFC,CR"
38,2,1001,1,1,16,"2a:2AFC,CR"
154,6,2664,0,1,16,"2a:2AFC,CR"
175,2,2448,1,1,16,"2a:2AFC,CR"
165,6,653,0,1,16,"2a:2AFC,CR"
177,6,608,0,1,16,"2a:2AFC,CR"
176,6,663,0,1,16,"2a:2AFC,CR"
168,4,1234,1,0,16,"2a:2AFC,CR"
195,6,698,0,1,16,"2a:2AFC,CR"
185,8,1561,0,0,16,"2a:2AFC,CR"
150,6,581,0,1,16,"2a:2AFC,CR"
166,4,486,1,0,16,"2a:2AFC,CR"
201,4,495,1,0,16,"2a:2AFC,CR"
161,2,1512,1,1,16,"2a:2AFC,CR"
45,2,1408,1,1,16,"2a:2AFC,CR"
198,6,853,0,1,16,"2a:2AFC,CR"
184,6,1040,0,1,16,"2a:2AFC,CR"
156,6,732,0,1,16,"2a:2AFC,CR"
191,4,939,1,0,16,"2a:2AFC,CR"
94,4,1008,1,0,16,"2a:2AFC,CR"
186,4,667,1,0,16,"2a:2AFC,CR"
182,4,607,1,0,16,"2a:2AFC,CR"
193,4,520,1,0,16,"2a:2AFC,CR"
149,4,709,1,0,16,"2a:2AFC,CR"
153,8,1155,0,0,17,"2a:2AFC,CR"
155,8,978,0,0,17,"2a:2AFC,CR"
196,6,646,0,1,17,"2a:2AFC,CR"
197,4,1215,1,0,17,"2a:2AFC,CR"
164,6,803,0,1,17,"2a:2AFC,CR"
189,4,783,1,0,17,"2a:2AFC,CR"
175,4,865,1,0,17,"2a:2AFC,CR"
165,8,974,0,0,17,"2a:2AFC,CR"
148,6,1833,0,1,17,"2a:2AFC,CR"
152,8,555,0,0,17,"2a:2AFC,CR"
174,8,929,0,0,17,"2a:2AFC,CR"
176,8,647,0,0,17,"2a:2AFC,CR"
147,8,1076,0,0,17,"2a:2AFC,CR"
166,6,628,0,1,17,"2a:2AFC,CR"
162,2,1113,1,1,17,"2a:2AFC,CR"
158,8,811,0,0,17,"2a:2AFC,CR"
201,8,542,0,0,17,"2a:2AFC,CR"
188,8,1203,0,0,17,"2a:2AFC,CR"
45,8,1258,0,0,17,"2a:2AFC,CR"
198,6,677,0,1,17,"2a:2AFC,CR"
184,4,791,1,0,17,"2a:2AFC,CR"
156,8,851,0,0,17,"2a:2AFC,CR"
171,6,1666,0,1,17,"2a:2AFC,CR"
199,8,967,0,0,17,"2a:2AFC,CR"
192,8,1220,0,0,17,"2a:2AFC,CR"
94,8,710,0,0,17,"2a:2AFC,CR"
180,2,878,1,1,17,"2a:2AFC,CR"
157,6,519,0,1,17,"2a:2AFC,CR"
186,6,500,0,1,17,"2a:2AFC,CR"
194,6,793,0,1,17,"2a:2AFC,CR"
193,2,1361,1,1,17,"2a:2AFC,CR"
170,4,1590,1,0,17,"2a:2AFC,CR"
160,4,406,1,0,17,"2a:2AFC,CR"
149,8,753,0,0,17,"2a:2AFC,CR"
173,6,590,0,1,18,"2a:2AFC,CR"
153,6,726,0,1,18,"2a:2AFC,CR"
172,2,1457,1,1,18,"2a:2AFC,CR"
169,6,647,0,1,18,"2a:2AFC,CR"
197,2,1024,1,1,18,"2a:2AFC,CR"
75,4,844,1,0,18,"2a:2AFC,CR"
154,8,901,0,0,18,"2a:2AFC,CR"
202,2,782,1,1,18,"2a:2AFC,CR"
178,2,892,1,1,18,"2a:2AFC,CR"
195,8,1745,0,0,18,"2a:2AFC,CR"
185,6,1269,0,1,18,"2a:2AFC,CR"
166,4,500,1,0,18,"2a:2AFC,CR"
201,8,505,0,0,18,"2a:2AFC,CR"
188,2,443,1,1,18,"2a:2AFC,CR"
45,6,1068,0,1,18,"2a:2AFC,CR"
198,4,789,1,0,18,"2a:2AFC,CR"
184,4,768,1,0,18,"2a:2AFC,CR"
156,4,783,1,0,18,"2a:2AFC,CR"
94,4,1313,1,0,18,"2a:2AFC,CR"
180,6,583,0,1,18,"2a:2AFC,CR"
170,8,2051,0,0,18,"2a:2AFC,CR"
203,8,428,0,0,18,"2a:2AFC,CR"
160,6,592,0,1,18,"2a:2AFC,CR"
173,4,756,1,0,19,"2a:2AFC,CR"
153,6,817,0,1,19,"2a:2AFC,CR"
155,4,903,1,0,19,"2a:2AFC,CR"
172,8,1149,0,0,19,"2a:2AFC,CR"
169,4,831,1,0,19,"2a:2AFC,CR"
197,2,879,1,1,19,"2a:2AFC,CR"
183,2,1165,1,1,19,"2a:2AFC,CR"
164,8,931,0,0,19,"2a:2AFC,CR"
200,6,525,0,1,19,"2a:2AFC,CR"
75,8,886,0,0,19,"2a:2AFC,CR"
38,2,1250,1,1,19,"2a:2AFC,CR"
154,8,901,0,0,19,"2a:2AFC,CR"
152,2,1453,1,1,19,"2a:2AFC,CR"
202,2,943,1,1,19,"2a:2AFC,CR"
177,6,417,0,1,19,"2a:2AFC,CR"
176,8,742,0,0,19,"2a:2AFC,CR"
178,8,904,0,0,19,"2a:2AFC,CR"
168,2,1610,1,1,19,"2a:2AFC,CR"
195,8,1739,0,0,19,"2a:2AFC,CR"
150,6,545,0,1,19,"2a:2AFC,CR"
201,6,1680,0,1,19,"2a:2AFC,CR"
163,2,416,1,1,19,"2a:2AFC,CR"
188,4,617,1,0,19,"2a:2AFC,CR"
191,4,671,1,0,19,"2a:2AFC,CR"
192,4,2765,1,0,19,"2a:2AFC,CR"
179,4,1314,1,0,19,"2a:2AFC,CR"
186,8,486,0,0,19,"2a:2AFC,CR"
194,2,1183,1,1,19,"2a:2AFC,CR"
170,2,1569,1,1,19,"2a:2AFC,CR"
149,8,610,0,0,19,"2a:2AFC,CR"
153,8,745,0,0,20,"2a:2AFC,CR"
155,8,1095,0,0,20,"2a:2AFC,CR"
172,8,1212,0,0,20,"2a:2AFC,CR"
196,4,1205,1,0,20,"2a:2AFC,CR"
169,8,824,0,0,20,"2a:2AFC,CR"
164,4,657,1,0,20,"2a:2AFC,CR"
189,6,453,0,1,20,"2a:2AFC,CR"
151,8,594,0,0,20,"2a:2AFC,CR"
165,4,706,1,0,20,"2a:2AFC,CR"
177,4,581,1,0,20,"2a:2AFC,CR"
174,8,872,0,0,20,"2a:2AFC,CR"
178,8,883,0,0,20,"2a:2AFC,CR"
168,4,1443,1,0,20,"2a:2AFC,CR"
159,6,486,0,1,20,"2a:2AFC,CR"
