workerid,movieID,reactionTime,PArray,AArray,trialNum,expt
128,7,492.8,0,0,19,1c:LabReplication
128,3,499.8,1,0,20,1c:LabReplication
128,5,526.2,0,1,21,1c:LabReplication
128,5,526.4,0,1,25,1c:LabReplication
128,7,743.4,0,0,28,1c:LabReplication
128,1,522.2,1,1,29,1c:LabReplication
128,7,661.4,0,0,34,1c:LabReplication
128,1,559.7,1,1,36,1c:LabReplication
128,3,530.8,1,0,37,1c:LabReplication
128,5,526.6,0,1,38,1c:LabReplication
129,3,729.4,1,0,4,1c:LabReplication
129,5,642.9,0,1,5,1c:LabReplication
129,1,343.1,1,1,6,1c:LabReplication
129,7,327.1,0,0,8,1c:LabReplication
129,7,326.8,0,0,9,1c:LabReplication
129,5,651.8,0,1,11,1c:LabReplication
129,1,452.2,1,1,12,1c:LabReplication
129,3,398.9,1,0,16,1c:LabReplication
129,3,450.5,1,0,17,1c:LabReplication
129,1,678.6,1,1,18,1c:LabReplication
129,7,393.3,0,0,20,1c:LabReplication
129,5,609.8,0,1,23,1c:LabReplication
129,5,539.6,0,1,25,1c:LabReplication
129,1,374.7,1,1,28,1c:LabReplication
129,3,393.3,1,0,29,1c:LabReplication
129,7,360.2,0,0,32,1c:LabReplication
129,7,568.3,0,0,35,1c:LabReplication
129,1,424.2,1,1,37,1c:LabReplication
129,3,359.8,1,0,39,1c:LabReplication
129,5,545.5,0,1,40,1c:LabReplication
130,7,1041.9,0,0,1,1c:LabReplication
130,1,850.3,1,1,2,1c:LabReplication
130,3,832.4,1,0,3,1c:LabReplication
130,5,725.8,0,1,4,1c:LabReplication
130,7,1041.9,0,0,10,1c:LabReplication
130,1,691,1,1,11,1c:LabReplication
130,3,499.4,1,0,12,1c:LabReplication
130,5,477.6,0,1,13,1c:LabReplication
130,7,400.1,0,0,20,1c:LabReplication
130,1,842.2,1,1,21,1c:LabReplication
130,3,500.2,1,0,22,1c:LabReplication
130,5,512.8,0,1,23,1c:LabReplication
130,1,476.2,1,1,27,1c:LabReplication
130,3,380.8,1,0,28,1c:LabReplication
130,7,1092.1,0,0,30,1c:LabReplication
130,5,409.7,0,1,31,1c:LabReplication
130,5,466,0,1,35,1c:LabReplication
130,7,526.9,0,0,37,1c:LabReplication
130,3,533.4,1,0,38,1c:LabReplication
130,1,443.2,1,1,39,1c:LabReplication
131,1,361.1,1,1,1,1c:LabReplication
131,3,244.1,1,0,2,1c:LabReplication
131,5,326.6,0,1,7,1c:LabReplication
131,7,346.5,0,0,8,1c:LabReplication
131,7,688.5,0,0,10,1c:LabReplication
131,3,360.3,1,0,11,1c:LabReplication
131,5,360.1,0,1,12,1c:LabReplication
131,1,362.4,1,1,13,1c:LabReplication
131,3,360.4,1,0,17,1c:LabReplication
131,7,382.2,0,0,19,1c:LabReplication
131,1,445.7,1,1,20,1c:LabReplication
131,5,326.7,0,1,22,1c:LabReplication
131,1,244.1,1,1,27,1c:LabReplication
131,7,340.1,0,0,29,1c:LabReplication
131,5,410,0,1,30,1c:LabReplication
131,1,264.1,1,1,34,1c:LabReplication
131,3,382.8,1,0,37,1c:LabReplication
131,7,244.4,0,0,38,1c:LabReplication
131,5,476.5,0,1,39,1c:LabReplication
132,5,711.4,0,1,1,1c:LabReplication
132,3,576.3,1,0,5,1c:LabReplication
132,1,663.7,1,1,7,1c:LabReplication
132,7,587.2,0,0,8,1c:LabReplication
132,3,379,1,0,9,1c:LabReplication
132,1,468.7,1,1,10,1c:LabReplication
132,7,667.9,0,0,14,1c:LabReplication
132,5,650.6,0,1,16,1c:LabReplication
132,3,489.4,1,0,18,1c:LabReplication
132,1,496.5,1,1,19,1c:LabReplication
132,7,610.3,0,0,21,1c:LabReplication
132,5,581.9,0,1,23,1c:LabReplication
132,7,526.4,0,0,27,1c:LabReplication
132,3,476.4,1,0,29,1c:LabReplication
132,1,592.9,1,1,30,1c:LabReplication
132,5,531,0,1,31,1c:LabReplication
132,7,486.2,0,0,33,1c:LabReplication
132,5,529.3,0,1,38,1c:LabReplication
132,1,443.2,1,1,39,1c:LabReplication
132,3,562.7,1,0,40,1c:LabReplication
133,7,514.4,0,0,3,1c:LabReplication
133,3,196.2,1,0,5,1c:LabReplication
133,1,347.1,1,1,6,1c:LabReplication
133,5,296.3,0,1,7,1c:LabReplication
133,3,284.5,1,0,10,1c:LabReplication
133,1,414.3,1,1,13,1c:LabReplication
133,5,246.3,0,1,14,1c:LabReplication
133,7,446.2,0,0,15,1c:LabReplication
133,5,279.3,0,1,17,1c:LabReplication
133,7,416,0,0,18,1c:LabReplication
133,1,348.7,1,1,19,1c:LabReplication
133,3,445.8,1,0,20,1c:LabReplication
133,3,246.5,1,0,25,1c:LabReplication
133,7,320.4,0,0,29,1c:LabReplication
133,1,331.2,1,1,30,1c:LabReplication
133,5,296,0,1,32,1c:LabReplication
133,1,289.4,1,1,33,1c:LabReplication
133,3,535.8,1,0,37,1c:LabReplication
133,7,343.4,0,0,38,1c:LabReplication
133,5,284.6,0,1,39,1c:LabReplication
134,3,713.2,1,0,2,1c:LabReplication
134,7,490.7,0,0,3,1c:LabReplication
134,1,649.7,1,1,5,1c:LabReplication
134,5,486.9,0,1,8,1c:LabReplication
134,1,415,1,1,9,1c:LabReplication
134,3,417.8,1,0,10,1c:LabReplication
134,5,585,0,1,14,1c:LabReplication
134,7,463.4,0,0,16,1c:LabReplication
134,3,694.4,1,0,18,1c:LabReplication
134,5,490.4,0,1,20,1c:LabReplication
134,1,585.8,1,1,21,1c:LabReplication
134,7,529,0,0,23,1c:LabReplication
134,1,648.8,1,1,25,1c:LabReplication
134,5,479,0,1,28,1c:LabReplication
134,7,571.1,0,0,30,1c:LabReplication
134,3,468.7,1,0,31,1c:LabReplication
134,7,445.7,0,0,33,1c:LabReplication
134,5,529.1,0,1,34,1c:LabReplication
134,1,502.1,1,1,35,1c:LabReplication
134,3,647.1,1,0,39,1c:LabReplication
135,3,445.7,1,0,1,1c:LabReplication
135,5,331.2,0,1,2,1c:LabReplication
135,1,362.6,1,1,3,1c:LabReplication
135,7,362.5,0,0,4,1c:LabReplication
135,7,388.4,0,0,9,1c:LabReplication
135,5,362.6,0,1,12,1c:LabReplication
135,1,404.6,1,1,13,1c:LabReplication
135,3,445.7,1,0,16,1c:LabReplication
135,5,335.1,0,1,17,1c:LabReplication
135,3,373.7,1,0,18,1c:LabReplication
135,7,395.7,0,0,20,1c:LabReplication
135,1,362.5,1,1,23,1c:LabReplication
135,3,400.4,1,0,26,1c:LabReplication
135,1,362.5,1,1,28,1c:LabReplication
135,5,369.7,0,1,30,1c:LabReplication
135,7,249.4,0,0,32,1c:LabReplication
135,3,362.5,1,0,34,1c:LabReplication
135,7,395.8,0,0,35,1c:LabReplication
135,1,245.9,1,1,37,1c:LabReplication
135,5,332,0,1,39,1c:LabReplication
136,5,306.8,0,1,2,1c:LabReplication
136,7,492.9,0,0,3,1c:LabReplication
136,3,458.5,1,0,7,1c:LabReplication
136,1,329.2,1,1,8,1c:LabReplication
136,1,412.6,1,1,10,1c:LabReplication
136,7,496.3,0,0,14,1c:LabReplication
136,3,337.9,1,0,15,1c:LabReplication
136,5,288.1,0,1,16,1c:LabReplication
136,5,338.2,0,1,20,1c:LabReplication
136,1,413.5,1,1,22,1c:LabReplication
136,7,365.8,0,0,23,1c:LabReplication
136,3,329.3,1,0,24,1c:LabReplication
136,5,332.9,0,1,26,1c:LabReplication
136,1,409.9,1,1,29,1c:LabReplication
136,7,406.2,0,0,30,1c:LabReplication
136,3,333.6,1,0,31,1c:LabReplication
136,3,408.9,1,0,34,1c:LabReplication
136,7,461.9,0,0,35,1c:LabReplication
136,5,337.7,0,1,37,1c:LabReplication
136,1,400.5,1,1,38,1c:LabReplication
137,5,562.2,0,1,3,1c:LabReplication
137,7,462.7,0,0,4,1c:LabReplication
137,3,362.6,1,0,5,1c:LabReplication
137,1,362.6,1,1,7,1c:LabReplication
137,1,562.3,1,1,9,1c:LabReplication
137,7,445.8,0,0,12,1c:LabReplication
137,3,367.2,1,0,15,1c:LabReplication
137,5,414.3,0,1,16,1c:LabReplication
137,5,303.2,0,1,18,1c:LabReplication
137,1,346.6,1,1,19,1c:LabReplication
137,7,529.3,0,0,22,1c:LabReplication
137,3,506.8,1,0,24,1c:LabReplication
137,7,728.8,0,0,25,1c:LabReplication
137,3,445.7,1,0,28,1c:LabReplication
137,5,317,0,1,30,1c:LabReplication
137,1,507.4,1,1,31,1c:LabReplication
137,5,370.7,0,1,33,1c:LabReplication
137,1,502.8,1,1,34,1c:LabReplication
137,7,450.9,0,0,36,1c:LabReplication
137,3,407.6,1,0,40,1c:LabReplication
138,1,569.9,1,1,2,1c:LabReplication
138,7,427.2,0,0,3,1c:LabReplication
138,5,745.5,0,1,4,1c:LabReplication
138,3,529.2,1,0,8,1c:LabReplication
138,1,1051.6,1,1,11,1c:LabReplication
138,7,1018.8,0,0,13,1c:LabReplication
138,5,803.6,0,1,15,1c:LabReplication
138,3,334.9,1,0,16,1c:LabReplication
138,3,1019.8,1,0,17,1c:LabReplication
138,5,1023.2,0,1,18,1c:LabReplication
138,7,1215.9,0,0,21,1c:LabReplication
138,7,1143,0,0,25,1c:LabReplication
138,1,799.8,1,1,32,1c:LabReplication
138,5,907.1,0,1,34,1c:LabReplication
138,3,845.4,1,0,36,1c:LabReplication
138,1,329.2,1,1,37,1c:LabReplication
138,7,563.4,0,0,39,1c:LabReplication
139,7,762.2,0,0,1,1c:LabReplication
139,3,579.6,1,0,3,1c:LabReplication
139,5,310.4,0,1,4,1c:LabReplication
139,1,426.8,1,1,8,1c:LabReplication
139,1,293.3,1,1,11,1c:LabReplication
139,3,401.1,1,0,12,1c:LabReplication
139,7,419.2,0,0,13,1c:LabReplication
139,5,279.2,0,1,15,1c:LabReplication
139,3,429.8,1,0,17,1c:LabReplication
139,1,480.8,1,1,18,1c:LabReplication
139,7,262.6,0,0,19,1c:LabReplication
139,5,245.9,0,1,20,1c:LabReplication
139,7,251,0,0,26,1c:LabReplication
139,1,348.7,1,1,27,1c:LabReplication
139,5,252.3,0,1,28,1c:LabReplication
139,3,295.7,1,0,29,1c:LabReplication
139,7,469.3,0,0,33,1c:LabReplication
139,1,457.7,1,1,35,1c:LabReplication
139,3,308.2,1,0,38,1c:LabReplication
139,5,362.6,0,1,39,1c:LabReplication
140,3,412.5,1,0,2,1c:LabReplication
140,7,645.7,0,0,3,1c:LabReplication
140,1,506.5,1,1,4,1c:LabReplication
140,5,329.1,0,1,7,1c:LabReplication
140,3,489.4,1,0,11,1c:LabReplication
140,1,445.7,1,1,13,1c:LabReplication
140,5,949.5,0,1,14,1c:LabReplication
140,7,548.4,0,0,16,1c:LabReplication
140,5,343.8,0,1,18,1c:LabReplication
140,3,868.9,1,0,19,1c:LabReplication
140,7,284,0,0,20,1c:LabReplication
140,1,395.7,1,1,22,1c:LabReplication
140,3,399.4,1,0,25,1c:LabReplication
140,1,345.9,1,1,26,1c:LabReplication
140,7,503.4,0,0,27,1c:LabReplication
140,5,400.2,0,1,29,1c:LabReplication
140,7,562.4,0,0,33,1c:LabReplication
140,5,380.1,0,1,35,1c:LabReplication
140,1,279.2,1,1,38,1c:LabReplication
140,3,362.5,1,0,40,1c:LabReplication
141,3,281.7,1,0,1,1c:LabReplication
141,7,329.3,0,0,2,1c:LabReplication
141,1,204.3,1,1,3,1c:LabReplication
141,5,485.3,0,1,6,1c:LabReplication
141,7,537.4,0,0,10,1c:LabReplication
141,5,382.1,0,1,12,1c:LabReplication
141,1,488.4,1,1,15,1c:LabReplication
141,3,479.2,1,0,16,1c:LabReplication
141,7,445.8,0,0,18,1c:LabReplication
141,3,287.2,1,0,20,1c:LabReplication
141,5,416.3,0,1,21,1c:LabReplication
141,1,563.3,1,1,24,1c:LabReplication
141,5,453,0,1,25,1c:LabReplication
141,3,692.8,1,0,27,1c:LabReplication
141,1,395.9,1,1,29,1c:LabReplication
141,7,362.6,0,0,32,1c:LabReplication
141,5,402.7,0,1,33,1c:LabReplication
141,7,388.8,0,0,35,1c:LabReplication
141,1,366.6,1,1,39,1c:LabReplication
141,3,454.8,1,0,40,1c:LabReplication
142,3,895.3,1,0,2,1c:LabReplication
142,1,656.7,1,1,3,1c:LabReplication
142,7,656,0,0,5,1c:LabReplication
142,5,688.9,0,1,7,1c:LabReplication
142,1,645.5,1,1,9,1c:LabReplication
142,5,562.4,0,1,11,1c:LabReplication
142,3,445.6,1,0,12,1c:LabReplication
142,7,504.7,0,0,13,1c:LabReplication
142,3,445.9,1,0,18,1c:LabReplication
142,5,367.8,0,1,19,1c:LabReplication
142,7,564.4,0,0,21,1c:LabReplication
142,1,395.9,1,1,22,1c:LabReplication
142,3,400.7,1,0,27,1c:LabReplication
142,5,451,0,1,28,1c:LabReplication
142,1,484.6,1,1,30,1c:LabReplication
142,7,395.8,0,0,31,1c:LabReplication
142,7,503.1,0,0,33,1c:LabReplication
142,3,364.6,1,0,35,1c:LabReplication
142,5,548.4,0,1,38,1c:LabReplication
142,1,445.7,1,1,40,1c:LabReplication
143,3,459.1,1,0,2,1c:LabReplication
143,5,928.8,0,1,3,1c:LabReplication
143,1,728.9,1,1,8,1c:LabReplication
143,5,845.4,0,1,11,1c:LabReplication
143,3,849.5,1,0,12,1c:LabReplication
143,1,845.3,1,1,14,1c:LabReplication
143,7,789.4,0,0,15,1c:LabReplication
143,7,962,0,0,18,1c:LabReplication
143,3,728.9,1,0,20,1c:LabReplication
143,1,966.1,1,1,22,1c:LabReplication
143,5,812.4,0,1,23,1c:LabReplication
143,1,845.4,1,1,26,1c:LabReplication
143,5,645.5,0,1,29,1c:LabReplication
143,3,616.5,1,0,30,1c:LabReplication
143,7,967.6,0,0,32,1c:LabReplication
143,1,782.1,1,1,33,1c:LabReplication
143,7,620.1,0,0,35,1c:LabReplication
143,5,652.3,0,1,36,1c:LabReplication
143,3,1010.4,1,0,38,1c:LabReplication
144,7,497.6,0,0,3,1c:LabReplication
144,1,431,1,1,4,1c:LabReplication
144,5,457.4,0,1,5,1c:LabReplication
144,3,446.2,1,0,6,1c:LabReplication
144,7,445.7,0,0,9,1c:LabReplication
144,1,380.1,1,1,10,1c:LabReplication
144,3,405.3,1,0,12,1c:LabReplication
144,5,337.1,0,1,14,1c:LabReplication
144,7,529.5,0,0,17,1c:LabReplication
144,3,341.4,1,0,22,1c:LabReplication
144,5,529.1,0,1,23,1c:LabReplication
144,1,346.5,1,1,24,1c:LabReplication
144,7,413.2,0,0,25,1c:LabReplication
144,5,362.6,0,1,26,1c:LabReplication
144,1,417.1,1,1,29,1c:LabReplication
144,3,268.6,1,0,30,1c:LabReplication
144,1,364.3,1,1,33,1c:LabReplication
144,5,246.5,0,1,36,1c:LabReplication
144,7,307.7,0,0,37,1c:LabReplication
144,3,257.5,1,0,40,1c:LabReplication
145,3,660.6,1,0,2,1c:LabReplication
145,7,549,0,0,4,1c:LabReplication
145,1,378.9,1,1,5,1c:LabReplication
145,5,496.9,0,1,6,1c:LabReplication
145,1,363.1,1,1,9,1c:LabReplication
145,7,375.6,0,0,10,1c:LabReplication
145,3,372.5,1,0,11,1c:LabReplication
145,5,505.9,0,1,12,1c:LabReplication
145,5,307.5,0,1,17,1c:LabReplication
145,1,345.5,1,1,18,1c:LabReplication
145,7,566.1,0,0,20,1c:LabReplication
145,3,246.8,1,0,21,1c:LabReplication
145,3,280.9,1,0,25,1c:LabReplication
145,7,345.3,0,0,27,1c:LabReplication
145,1,362.8,1,1,29,1c:LabReplication
145,5,329.2,0,1,32,1c:LabReplication
145,3,338.6,1,0,33,1c:LabReplication
145,1,279.3,1,1,35,1c:LabReplication
145,7,329.2,0,0,36,1c:LabReplication
145,5,269.1,0,1,37,1c:LabReplication
146,1,312.8,1,1,2,1c:LabReplication
146,3,301.5,1,0,5,1c:LabReplication
146,5,274.6,0,1,6,1c:LabReplication
146,7,227.4,0,0,8,1c:LabReplication
146,3,304.3,1,0,9,1c:LabReplication
146,1,400.6,1,1,10,1c:LabReplication
146,5,221.5,0,1,11,1c:LabReplication
146,7,283.5,0,0,15,1c:LabReplication
146,3,246,1,0,18,1c:LabReplication
146,1,338,1,1,21,1c:LabReplication
146,5,256.4,0,1,23,1c:LabReplication
146,7,329.2,0,0,24,1c:LabReplication
146,1,226.3,1,1,25,1c:LabReplication
146,5,255.4,0,1,26,1c:LabReplication
146,3,255.7,1,0,28,1c:LabReplication
146,7,538.8,0,0,29,1c:LabReplication
146,3,265.2,1,0,34,1c:LabReplication
146,5,262.6,0,1,37,1c:LabReplication
146,1,362.5,1,1,38,1c:LabReplication
146,7,329.2,0,0,39,1c:LabReplication
